story,Crime_0,Crime_1,Crime_2,Crime_3,Crime_4,Crime_5,Crime_6,Crime_7,Crime_8,Crypto/net_0,Crypto/net_1,Crypto/net_2,Inflation_0,Inflation_1,Inflation_2,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8
94e38dcaa720433bedcdc808b5dac6553f0e9db6,,,,,,,,,,,,,,,,-0.179934433989001,-0.6600726008536951,0.15794665321328882,0.4044674146695133,0.1584833247287765,-0.04951040830107372,0.0933156088337053,0.16686920424192364,0.027115919286827342,0.18872933271073616,-0.11928435119454474,0.35605284539256754,-0.039001530634838306,-0.048083158921681676,,,,,,,,,,,,,,,
94eae14aa6b24d7ae03ed4de60b1c30315aed830,,,,,,,,,,,,,,,,0.06945354166385154,-0.01096160574526853,0.02113443246816404,-0.16380712029869232,0.05333127506888955,-0.07837162841577747,-0.14861233286211045,-0.06549924742838105,-0.02638604905178579,-0.04149601382478259,0.18940777304602094,-0.0491995715649585,0.05359492679555348,-0.1711587493162116,,,,,,,,,,,,,,,
95178dc4e8d03a45525d6bcda89821ca9aedea62,,,,,,,,,,,,,,,,0.08030968818847385,-0.06323461861259369,0.13007881609260125,-0.025477445747810305,0.2587994412972093,-0.13654887886713596,0.4366265259849865,0.02100108060928086,0.1484067684347208,0.20823748911106807,0.11340804929769649,0.1371150311829512,0.20778966630591786,-0.3078087433095695,0.5640713981882083,-0.055704121487096844,-0.06396669477845264,-0.045577544413472504,-0.40097490631173904,0.014268844731854151,-0.406698994820392,-0.5240653830517006,0.25931481481459945,-0.3571860455707547,0.18586852663866393,-0.2924761549675332,-0.360020862690821,-0.3982040545254312,-0.26129481292546886
954254411d80fc5f9d4f953578c7555ee9eaff68,,,,,,,,,,,,,,,,-0.14808391470088406,-0.36124123655647317,-0.017418210877289442,0.3246377641055252,0.07766018765265587,-0.11447184729772084,-0.12635671464644158,-0.06418798638592074,-0.06350915994317961,0.00035304974928156374,-0.09071418724221117,0.0011688223751438727,-0.08898933817972514,0.18682005132227353,0.04213878129271955,-0.6003337343880747,0.36017223940780907,-0.12176771196008658,-0.12484873099581305,0.21389809952817732,,,,,,,,,
95455e50da49093d0530aefda58d6b410f9c4242,,,,,,,,,,,,,,,,-0.10344459677953484,-0.25624854934954844,0.0045277658869681365,-0.26555921994149373,0.11390717958249459,-0.13365520324518923,-0.3668196645026955,0.11800439698604728,0.002352299306684813,0.0839110559878802,-0.1540278718769882,0.021066307454895485,-0.3031630885901382,0.29187347818232795,,,,,,,,,,,,,,,
9546c0a756643e47babf9930e41df8e2067f76a3,,,,,,,,,,,,,,,,-0.10847048542819042,-0.24194555699058948,-0.014352436759010693,-0.13807173193560573,-0.28228026793630123,0.16239085003162862,-0.13103618044675425,0.12173721662587533,0.11288426593335124,0.16531871308689444,-0.014816575958098663,-0.05175136999098115,0.02447892927683281,-0.21493827776562308,,,,,,,,,,,,,,,
957db7d7c94f148867c8ccb13ecdbdee34ea8c57,,,,,,,,,,,,,,,,-0.10120726773541365,0.07002891989461509,-0.08587122514278467,0.15347849203778105,-0.20846583669944196,-0.02370679543194584,-0.30892259280810314,0.0877244606324243,0.024988562605881153,0.06685753818647393,0.3183437657110538,-0.39264401959476114,-0.04079089625719805,0.1370903564469229,,,,,,,,,,,,,,,
95973946a2ec2ebf5af08a894fd302181f6d7bb2,,,,,,,,,,,,,,,,0.05538163448082795,-0.08002548896192985,-0.017862133582208374,0.0882149956485513,-0.12292068636911652,-0.007450950237482808,0.11362235038980957,0.028866790866127034,-0.06335906070172247,0.1164385637977466,-0.14747809138598786,0.09957390098149892,-0.018245459274045913,0.07190105753193826,,,,,,,,,,,,,,,
959a83e98ebfcaaf2f6d3029987872fd0120f68a,,,,,,,,,,,,,,,,-0.16073314823933366,-0.5016853407528384,0.005247930930232652,0.22649066860994851,0.5586648365929283,-0.33274882761310454,0.32389560334553585,0.18057867533724378,-0.03782439714973324,0.3224699423222379,-0.09857103545486935,0.08652849113258687,-0.046355070149509445,-0.21561560332046575,,,,,,,,,,,,,,,
95a6a3cd7114ba97febbadefd0158e5a704bcc1c,,,,,,,,,,,,,,,,-0.07830003372397082,0.20865189122646427,-0.07312931506756222,0.10685194313521845,-0.1662995405138554,0.7131251137125776,0.008021177401430778,-0.0184828385674338,-0.17118654475398523,-0.1051141023656128,-0.18815133452034538,-0.11358760146631199,0.11078548324937361,0.017028834978496943,,,,,,,,,,,,,,,
96228057d6d669d9ef4b31fee94618a84b3822e0,,,,,,,,,,,,,,,,-0.13100605701111812,-0.35207228353471115,-0.010790917524225889,0.11419338392110932,0.23636555994100225,-0.20583822608143568,-0.26111110016375066,0.09176465670033139,0.0698054647225398,0.16968675898663113,0.2109840576111403,-0.17966152460262247,0.25048484215743816,-0.03669207354050898,,,,,,,,,,,,,,,
965850d3fcee0157a180c80b883ad4b1cf741fb7,,,,,,,,,,,,,,,,0.241051507641275,-0.4807718793482667,0.0039762990683980225,0.26683613433676956,0.33985446151096693,-0.18283394050192484,0.019602692642940987,0.3351846703120216,-0.10152770558949392,-0.07922617212762378,-0.06528533556578948,0.22389271491564433,0.3623144656874848,0.3475395534964786,,,,,,,,,,,,,,,
969677d1b613ecfae64780d57ae14ae982a5ec03,,,,,,,,,,,,,,,,-0.16422544964025249,-0.49331274029140787,0.007583630850007933,0.25455771785945974,0.4198475401567992,-0.29125332982819463,-0.017750487172209572,0.2868862105514253,-0.09140752830105343,0.02731040782641201,-0.15386105550105514,0.08173835917747817,0.011577017797647252,-0.07084650899703604,,,,,,,,,,,,,,,
96ca250e250050f3a6c30cfa0ed787bcc0eee2b2,,,,,,,,,,,,,,,,-0.0877942578588908,0.19478381507923287,-0.08936395122199516,-0.08672966350787965,-0.025745272298742825,0.004822972004810215,-0.33057733953926643,-0.11248499040609067,0.08389569734270136,0.1791069686389652,0.44627537953309127,-0.44123233288486313,-0.24709816296785378,0.04841692889664686,,,,,,,,,,,,,,,
9710761cb9c6129a0051ad253dfef65e0b81b186,,,,,,,,,,,,,,,,-0.06589818133301005,0.30963368495231847,-0.07890645186442638,-0.20585494247600364,0.24745486879841852,-0.18889037838720418,-0.09671388454727164,-0.21704927988145306,-0.22698029724236551,0.10428506707339286,-0.4395078569803465,0.42661732261355395,0.22086200790711724,0.1987372286153901,,,,,,,,,,,,,,,
977fbc0791aadd359b0a784f6c561f7646f9a3d9,,,,,,,,,,,,,,,,-0.15165722510622012,-0.6011325630837508,0.0218958752847894,0.20356869255189236,0.4804826335860448,-0.20491552975334304,0.7341135144713057,-0.5092137663133518,-0.10269662386603952,0.09676322827873886,0.09385638258381734,-0.058113998602994585,-0.05411942915881582,-0.07973296940491537,,,,,,,,,,,,,,,
9783f92cc88241d6b4c3c0a38ec0faafb35f6be0,,,,,,,,,,,,,,,,-0.0930825841628808,-0.10289899595435982,-0.04501936214327218,-0.06240903946885674,-0.31243739362724693,0.17925461763626285,-0.3172021649717018,-0.01151369919324703,0.059347159905593534,0.19228518854990517,0.30546840145754767,-0.27366152033010416,-0.008771762098281764,0.1629047530538602,,,,,,,,,,,,,,,
979298940d7a250eeb2ac9ea018c47948bcf879b,,,,,,,,,,,,,,,,-0.13420346587117052,-0.34365682454668023,0.030739772467690937,0.15286287211039734,0.15359894521396028,-0.11755039699863665,-0.10099692982586293,-0.030892469873207432,-0.00693153508019528,-0.028938697175597727,0.17017863676656814,0.07608751337483291,0.06114585214191567,-0.04487666276422536,,,,,,,,,,,,,,,
97e13bc2a1db5b727bd82301bad25c458439b1c8,,,,,,,,,,,,,,,,0.044111028283383244,2.026675014998443,-0.35731920314175003,-0.005047888345650472,0.30369659959385714,-0.4187342187208712,-0.10526250148981306,-0.2636364090837087,-0.606472489559619,0.26184741634497355,-1.6786369145058593,0.716247059582129,-1.1246542540520181,0.4977399332366403,,,,,,,,,,,,,,,
97e606899d299bf940fca63b766beaab1a005563,,,,,,,,,,,,,,,,-0.13722336752286848,-0.3901597585245743,0.07670628435831693,0.2626193050499854,-0.22004279455106537,0.1381212078647493,0.013737953634916358,-0.3857642141099229,-0.006568991704419806,-0.09581207207855133,-0.028489263457279996,0.10259122523650882,-0.015537177896292205,-0.025518555670301885,,,,,,,,,,,,,,,
982ad5875a4fdadace790bfb68be9f6594c7882d,,,,,,,,,,,,,,,,-0.1583963867417959,-0.05357566609152514,-0.12940588970389472,0.9845679715167485,-0.5254139335330757,0.08865945310403804,-0.07925415011130525,0.07629496964791081,-0.16784833951515632,0.1839290767929974,-0.21193525148857112,0.15764253053033492,-0.5610342587942235,0.2918640725825411,,,,,,,,,,,,,,,
982cbdcf923b59f793fee96fa4a433fda811bb58,,,,,,,,,,,,,,,,-0.12920884818546988,0.04174039242561497,-0.1676452611422422,1.381438957162638,-2.313885744714836,1.1553408536846241,0.17962869494521047,0.4026152620972528,0.10373073963144042,0.7099527281243142,-0.08873042978195775,-0.2292681500221008,-0.45050753806220073,-0.5078496341220139,,,,,,,,,,,,,,,
9840236dfd69755f361669d097725011ff856796,,,,,,,,,,,,,,,,-0.12041371752680306,-0.20915135309323454,0.03185488642727269,0.06959433707948004,0.11324745104047097,-0.04523848103870964,-0.14765042220585844,0.016290094286708634,-0.0314595864784416,0.04386106832197349,0.1382832147251503,0.10523006830208574,0.4972977944598049,0.4283163736268839,,,,,,,,,,,,,,,
988dd37fb0b994bb763b5abcf26f1a4a9354684f,,,,,,,,,,,,,,,,-0.12390284832233013,-0.4222667167413573,0.04726658954198528,-0.2974541191212528,0.29258798534292507,-0.08361426348700955,0.058083435688272865,0.30615852870206073,0.08365036242719082,0.15414489350999552,-0.2331986811303286,0.15181700344343227,0.1863584010717168,-0.6876999836769231,,,,,,,,,,,,,,,
98e2bd03f6e77f78c7263454d8052b4ce710d908,,,,,,,,,,,,,,,,-0.15500302552874926,-0.43488737067069183,0.08612784876215428,0.3365435083284531,0.2690786899486713,-0.18754616957114545,0.10337391747996638,0.2237814869966877,-0.029383352800910673,0.1449568670879909,-0.33243758070245794,0.28170519444883296,-0.1282885389263518,-0.4158927625251787,,,,,,,,,,,,,,,
98ea70e418038e32d5b675bf78926cf0b7402518,,,,,,,,,,,,,,,,-0.173242525779372,-0.5484900305353819,-0.024279982294113777,0.636950766975306,-0.35011668844676747,0.14923685358047284,0.014604724820561422,0.26563896033324746,-0.044298136829753997,0.2669899821691871,-0.17864472393155173,0.15262371372480588,-0.10197280440770974,-0.11673444912368974,,,,,,,,,,,,,,,
98f136623c266a315eb056d6f979809d49734939,,,,,,,,,,,,,,,,0.6425417957348827,-0.22891740327970342,0.0030063962331329276,-0.2554905997960685,0.12659718728956626,-0.07126053114928625,-0.05620028183223627,0.035497121136778935,-0.009401537552844886,-0.008336964695576208,-0.16102201489592813,-0.04884380298376507,0.10394660349810449,-0.2740619004865076,,,,,,,,,,,,,,,
9914546cc0a622ae4db065485abd748901faa00f,,,,,,,,,,,,,,,,-0.03401559896700319,0.46953769327465206,-0.12182061440931113,-0.2416943057235077,-0.516064427338281,0.25090455618997964,-0.3598584839172383,-0.019036433336953113,-0.04348778786356289,0.19321228321495823,0.10433493652045478,-0.42676731767536064,-0.25261549642729175,-0.04121092537651025,,,,,,,,,,,,,,,
991b4550f5082b61dc552c54edec44f3597740ca,,,,,,,,,,,,,,,,-0.06917648719446282,0.665066613434603,-0.20085754992372978,0.39010406649043,0.21993392196865422,-0.3037552930316003,-0.056068787868018846,-0.06293838788967436,1.6557092468565864,-0.3158357674590417,0.16170917156991743,0.3208744774269723,-0.1811741318082372,0.2910381678673805,,,,,,,,,,,,,,,
9930f218625413bc29f3a88d17e9b546e8a84e52,,,,,,,,,,,,,,,,-0.14873262056381464,-0.45342333705042787,0.02034166340177046,0.36354166334094346,-0.20362294904024586,0.10084996684752931,-0.06918359653394507,-0.1453852353211541,-0.050328875560820455,-0.061218574131570634,-0.10503983897939953,0.03297414330481068,-0.1363482500651476,0.1408941996525611,,,,,,,,,,,,,,,
9955a5fc21921f2c64a0df30f3c42e969e2b1ee5,,,,,,,,,,,,,,,,-0.047294864622398264,0.21375833610715372,-0.02198022373977734,-0.6176547929648472,-0.10365790121700395,0.00948377091762236,-0.22642917842934973,-0.1483486362196118,0.0396114578657542,-0.046559562346236226,-0.07177107431420024,-0.300014331382421,-0.029339625580587787,-0.047526611263543156,,,,,,,,,,,,,,,
999877566e762aaed9e611437c2ce25bc65e31db,,,,,,,,,,,,,,,,-0.09526224597663932,-0.125674091522392,-0.0030007677609722354,-0.3027390975074802,0.22335862786509464,-0.10418566686404428,-0.05978959017656338,0.2180384056152715,0.06198899640062918,0.049433204022458044,-0.18951469119407388,-0.038012863003879814,-0.003528647712376092,-0.4515357723504052,,,,,,,,,,,,,,,
99bbc4d3c9396b0e61d3b5149cdab5ea3c3bb4d5,,,,,,,,,,,,,,,,-0.13328976432099618,-0.25520724978418635,-0.03999507558292569,0.2162439678604227,0.5282476557627441,0.2441748477466879,-0.15430516365157773,-0.10559212703853167,-0.04660368548295383,-0.04496038089373328,0.10486149785013735,-0.13585445599763624,0.03849494624874555,0.005886681099544829,,,,,,,,,,,,,,,
99caf2b23656ef6394535368aafefd4b9115ae41,,,,,,,,,,,,,,,,-0.1494473159944609,-0.22600675963742103,-0.04451761547200586,0.5027267569151213,0.052008048576069006,-0.16328000252262034,0.05414569828561577,0.3774044076719199,-0.14242071164595876,-0.2201779960907401,0.028293442452347082,-0.16351626469934338,-0.2272775862482248,0.05673261685860893,,,,,,,-0.33064354839657156,-0.3349335474409955,0.17031774240627343,-0.6590919373961602,-0.14712174149748347,0.37801828054215836,-0.43601429669876407,0.2389681597354907,0.45196888116069983
9a78baeda984f2af736626c526985b63a6189c9b,,,,,,,,,,,,,,,,-0.14165687537811958,-0.3372376193882675,-0.033058745241469394,0.33752798200235534,-0.05261719930455034,-0.022204084454110606,-0.24050821554765495,0.12565886681081928,0.057611310075973775,0.19293551513747437,0.038473936325033355,-0.10953332454788635,-0.12568965343466326,0.040624272438594435,,,,,,,,,,,,,,,
9a84442c1751729a05a5f4f24c4e5a7511c7c8ad,,,,,,,,,,,,,,,,8.384728848294328,-0.8072325310389105,0.001679272222634812,0.6908787431382867,0.15583447398655104,-0.02759326125533767,0.126317849073227,-0.6406846871809649,-0.17481519223155972,-0.517378591278111,-0.0369647976840781,0.07098856819299934,-0.02104243109183978,-0.24354332700024703,,,,,,,,,,,,,,,
9a8da771cf23be7f505c1e6dc4da9792bc90a9d7,,,,,,,,,,,,,,,,-0.16863313528131135,-0.5745656338828378,-0.001054028837574706,0.38215279356203524,0.44377446199689174,-0.29426134583535407,-0.06649022221086937,-0.03598446734418266,-0.08000490716742374,-0.03550404286825579,0.042727084146334214,0.05105008003432733,0.08088322301360396,-0.1809956649735483,,,,,,,,,,,,,,,
9ab8cb7dba0411ac98cd54cf057f812aa441796e,,,,,,,,,,,,,,,,-0.1166734799336543,0.341827858277591,-0.15684148817300292,0.6247413390039643,0.24131660036945443,-0.6731591228435662,-0.4370166940232113,-0.1789987702124711,-0.24084286433345833,0.3297550733577974,0.03603496057259601,-0.31241886184602347,0.41294672148921824,0.5844737197436315,,,,,,,,,,,,,,,
9af13bc41a8ff799359da0eee3b29bd9be708bfb,,,,,,,,,,,,,,,,-0.07105514126846156,0.24305466517000135,-0.09484007674360811,0.06572861302258035,-0.16450623634513667,-0.03187044055650742,0.035849133056060016,-1.1059563507108243,-0.3252603533666998,-0.5526615347174642,-0.09178681769872421,-0.3030943715513101,0.6190426449393707,-0.4827988745660714,,,,,,,,,,,,,,,
9af8011edbac5d518fac564f25eeedb2005dcc25,,,,,,,,,,,,,,,,0.06276081266923769,-0.19098128247953966,0.00234491524575899,-0.046479226517910026,0.16565329662004596,-0.11330988659068092,-0.0666812935221493,-0.0037006933774768776,0.10424204817555363,0.012210137821797135,0.09145677546785584,-0.0876269150199372,0.04460274522040084,-0.1451643461840983,-0.3187902282196884,-0.07133818166516315,-0.4090484762434222,0.011668377009225295,-0.022731290104572713,-0.02539055001113611,-0.3759865964009785,-0.15110944438242455,-0.31414779699104534,0.6684076918315032,0.011557230967068809,-0.037052316670500296,0.2570923220337171,-0.0868698737046301,-0.3762305309535906
9b0e732ab0c00b5cc6df1011310d7fedecf0348c,,,,,,,,,,,,,,,,-0.043406626315439394,0.5983043854992379,-0.13051735759716904,-0.13683134862414897,0.4724426305964605,1.2686013201029105,-0.18801623935799525,0.02543153644284152,-0.24646736808576164,0.02658447892448398,-0.16468198151586122,0.09681932609105406,0.1065458151122394,-0.10934882347769984,,,,,,,,,,,,,,,
9b68eb1763a59fc9eb19f3c3da408c8552642690,,,,,,,,,,,,,,,,-0.13302503510918395,-0.19737188478046486,-0.030592537392894508,0.4076088803705353,-0.1531101385267982,-0.028507876095652286,0.04338506370701354,0.10404366515471834,0.002524375565410007,0.36531216582889436,0.07490909816849124,-0.13249864492494934,-0.05651626837841388,-0.13616306830659086,,,,,,,,,,,,,,,
9b914e79d8ba07244045989f20809d8b4d2c0e3c,,,,,,,,,,,,,,,,-0.10926667559790972,-0.1276292097973614,-0.04383410673728467,0.16769759515537555,-0.3884018395728514,0.1935807459276013,0.037669668087274115,-0.06998444001919418,0.01629690803466014,0.1322971312198103,-0.19149729417184844,-0.14917228427106646,-0.29048144739832554,0.030612051612051355,,,,,,,-0.34864315196918344,-0.2859032767850581,0.03650673649170574,-0.02249313416795696,-0.5050273904455687,0.323493280739914,0.02767697363648148,0.4105891456444877,-0.19331700402317117
9bb162b4d0694758eb065ff200f68f5bf12b60e8,,,,,,,,,,,,,,,,-0.07847731200512281,0.0009860987578344462,-0.0181928698137888,-0.2291082402645111,-0.2874503474141023,0.12474778059234135,-0.09734093005740085,-0.013978111431242059,0.05783532787563125,0.1422533543759905,0.010456670211022341,-0.2356134798867051,-0.07651829399046092,-0.07052307107472194,0.6050734503950452,-0.1493318788438411,0.1103372907568543,-0.09302256127659102,-0.12351392390225935,-0.1284548526153384,-0.37168436849807296,-0.2255668422216435,0.026201388720459583,-0.12632821345445844,0.5114223723268614,0.9750366715629315,-0.42023041031549657,0.5942417107643678,0.4167983478105136
9be8663858688e94e49a5d429602458de404395a,,,,,,,,,,,,,,,,0.6449042222112564,-0.1228896459371862,-0.029680338691064925,-0.14025752277396203,0.1376841462270213,-0.12863388015105043,0.34196498164816197,-0.10394153262841736,0.07135369504170154,0.4927829502551838,0.3958807769327027,-0.25167284175083665,0.0224737490054986,-0.15941701090207702,,,,,,,,,,,,,,,
9bf6cd93bf4156d18508928d4df10b57df490154,,,,,,,,,,,,,,,,-0.02264733751633098,0.43247915613975163,-0.08736183863725291,-0.44577399235350423,-0.2157233189416939,-0.034811019800306604,-0.3109201745905373,-0.06878680241583514,-0.12035504737162155,-0.12347442640073658,0.5764009236943642,-0.5252294639803038,0.29075700915313246,-0.06160292315781677,,,,,,,,,,,,,,,
9c04532f3631199595efc5ba7b0e8536f33b96c8,,,,,,,,,,,,,,,,-0.12515875908992435,-0.4348601086642135,0.018572693504374342,-0.02386410471660494,0.22887971357416448,-0.09087374240452996,-0.10687735553453685,-0.5133865945900458,-0.07041083399477252,-0.3508161755981524,-0.07298806783829384,0.012345405952319859,-0.0973218825960387,0.05099962456414848,,,,,,,,,,,,,,,
9c0caa0750a0211fca1572b1d81e2227acd29fe5,,,,,,,,,,,,,,,,-0.035921761907567545,-0.359780941608832,0.0566069007730268,0.0949760828565593,0.2930507411693195,-0.17521543512772794,-0.0815415391600546,0.03386129618327254,-0.05837940870275963,-0.04646761778946516,-0.01752483470862734,0.16359957376689663,-0.08178869967180157,0.09964927366114777,0.036507836470579764,-0.415370899128077,0.12281311442681642,-0.043924740724756606,-0.22568232477521702,0.19499672993640713,,,,,,,,,
9c128c828538487801fd9915466bef5c9b6c8316,,,,,,,,,,,,,,,,-0.09805603695685225,-0.005326220311131519,0.005612552577688107,0.02277389428907451,-0.06098892214047277,-0.022748571474670003,-0.011062494491265616,-0.203364618109257,-0.13444203299686666,-0.009254428461342806,-0.3317469159420753,0.28136899034024726,0.4104076843963311,0.45741637612131264,,,,,,,,,,,,,,,
9c14acaff9850b199e6c7aa8169b27f16db97b71,,,,,,,,,,,,,,,,-0.08342526597056145,0.7064808212781679,-0.03469030081938366,0.5378929863776588,-0.34388847011516677,-0.2889521281903191,0.07778156388561128,-0.09411522554532577,-0.1694337296721656,0.13955106082276048,0.01773101223862751,0.5898871901548077,0.5286774878894512,0.237277245174096,,,,,,,,,,,,,,,
9c233d610b60af9700a9abfe94c9bbfbbc7e2599,,,,,,,,,,,,,,,,-0.1503529640793936,-0.4924463692163082,0.024563266890330428,0.11004061267902505,0.4347883264526539,-0.2699519732461007,0.0734152334478573,0.08620470068746303,-0.004034533535318104,0.17930883711436965,-0.056530461955038434,0.020390631292807878,-0.029085949138566162,-0.00197760606921333,,,,,,,,,,,,,,,
9c865ef8117b05f74d836d5674d8b932592c2f74,,,,,,,,,,,,,,,,-0.08414517794201751,0.036960466598197156,-0.04225807169584428,0.11326508981922771,-0.8404015050415137,0.42552867816041035,-0.012108986235274457,0.1438955804098341,0.027067853658800784,0.23548739226996615,0.025212135360775725,-0.005977026841499421,-0.07924063636477466,-0.353918269189247,,,,,,,,,,,,,,,
9ccc0b47b6d2136acb1195040675372b9f4590fc,,,,,,,,,,,,,,,,-0.14985867351979165,-0.30407425771501767,-0.0396597595514121,0.33616229126499053,0.3472939198525146,-0.3252462145982953,-0.3258587080511759,-0.02304532490098519,-0.06560030534898395,0.12054162367791313,0.12864317073169126,-0.05237003877099015,-0.04292515696831531,0.3416804844910125,,,,,,,,,,,,,,,
9cccfb1fd22055f35c905a171422eaf8adb895f7,,,,,,,,,,,,,,,,0.26582168596140543,-0.044158129230864915,-0.032673983568931496,-0.07415850467735885,-0.06743758596676257,-0.007006667419100211,-0.24489585478111717,-0.2410587517615369,-0.04564229659231108,-0.09341469083599466,0.02419704432794273,-0.25729579507333605,-0.058869212112822554,0.0661013704589758,,,,,,,,,,,,,,,
9d294b10e8c7e9f528b3dbf5550f584893cca074,,,,,,,,,,,,,,,,-0.15880215980723789,-0.4792099158064684,-0.015900233899036834,0.3451067636442777,0.14551169854766408,-0.1272741734227055,-0.2829773700091737,0.029505002456617028,-0.052907910200312325,0.0879300982761097,-0.03907824762502712,-0.0024309245560511345,-0.12739818562646865,0.6265320308186081,,,,,,,,,,,,,,,
9d3daf2bca2f2f90f6c651724af2405655770372,,,,,,,,,,,,,,,,-0.11413804280498276,-0.21845742863836687,0.06824335113527472,0.012566916836570581,0.01167753785338145,0.020244310230422797,-0.07245356414213075,0.06597723300864743,0.028307885144193648,0.12354269894018556,0.27861499071328166,0.5206904152211941,-0.07340590083524277,-0.054460597534386535,,,,,,,-0.3517622390102847,-0.2916382432764966,-0.017510196101084896,-0.22360242556048326,0.041140236779884154,0.49013044114037924,-0.2645747736428962,-0.11290343461487991,0.09639620501758937
9d84d758c7c2ded38441556a4354a4730b3c653e,,,,,,,,,,,,,,,,-0.17497943657645396,-0.6290348834407274,0.03143246408982953,0.36605942576123385,0.35142319094097046,-0.2071259336251948,0.15024692675183565,0.030020393877904266,-0.04965374182693943,0.010982969295652293,-0.058994961128030585,0.10053459943748616,0.007970433345863802,-0.06886947244495764,-0.3533197211503324,-0.7646764605409121,0.27128664603315844,0.08009571601166655,-0.29561294281240375,0.3760262732375321,,,,,,,,,
9d88a4d92caaf321ca7a73ff65c8c8821c1747a1,,,,,,,,,,,,,,,,-0.11888865344499332,-0.2906077078685061,0.09013350545178204,-0.12534947743608557,0.2157860725488446,-0.08327629374018032,-0.16322981778999188,0.017519961613892066,0.03168088479056284,0.08139516609856365,0.020866016572044822,0.02564365153530438,-0.03664751097189854,-0.0333708714656284,,,,,,,,,,,,,,,
9d8d1582f43fe0a9283b65a33113d37eb63827c2,,,,,,,,,,,,,,,,-0.039292105004586644,0.5905055060430842,-0.10585269739347024,-0.2102128395853346,-0.016948699355339346,-0.049038604538078824,-0.06793745183973006,0.06857613801323764,-0.12132983035273269,0.07026421467746133,-0.03388637592402321,0.25623546528692326,0.2622711575129508,-0.16472006818766138,0.36288051459509657,0.43327904286362573,0.8655479058173138,0.41022090180586795,0.2523033050598225,0.04106299591837593,,,,,,,,,
9daa06b74ee8adb2644d128c3d39fd2aec1b8d2b,,,,,,,,,,,,,,,,-0.12199293852331518,-0.27803328798040794,-0.0236717884165483,0.07290899223796832,0.06713490303652439,-0.0927040567486472,-0.4103092117710931,-0.019478135624441263,0.07859552894838727,0.086211020534041,0.3325784235281505,-0.4308763817744004,0.060609555325310226,0.2603882447817426,,,,,,,,,,,,,,,
9dac2ed21b8a41414102dfc2463f3ab918501bf3,,,,,,,,,,,,,,,,-0.054970241487518015,0.1106690645751438,0.045027787493222976,-0.4522753125165969,-0.14234516327636806,0.09731796337654972,-0.02340935782351342,-0.26263720162514526,-0.06100320887089863,-0.18378796326162067,-0.20329688759706083,-0.1615761280163411,0.24251040428005044,-0.18385738432426127,,,,,,,,,,,,,,,
9db0900aac22dc920fbed29ccc0abab8d3e3569c,,,,,,,,,,,,,,,,-0.013448870301141733,-0.008593676613126875,-0.015320870227206403,-0.03048078577366777,0.05558363057495402,0.11258821041054927,-0.16914217937417123,-0.055209864934627394,-0.011735454537875273,0.04151794804280124,-0.2488126056919123,-0.0932701071208453,-0.08866801075620305,0.1135031082202222,-0.15192869632867076,-0.46383757727359565,0.15865643296395546,-0.24016880049110512,0.07482724228960673,0.13731113594391522,-0.2329594223183339,0.24519934514755998,-0.6897171362179209,0.5890097775083901,-0.2570287273823754,0.41422269584703203,-1.2247590904677081,-0.9712282479025633,-1.7570334544503763
9db9f5847224fc5fd4f67c938ac77c179e8b5947,,,,,,,,,,,,,,,,-0.09345302550857676,0.6026432778451707,-0.2034276220632526,1.1991132785765806,-1.7200863888429654,0.5048290868124427,0.4456146650742801,0.08495270410488888,-0.4110292425888706,0.668021019236764,-0.10505985741012888,0.53195649804887,0.8921335491848105,-0.29779358026145236,,,,,,,-0.44464767680997624,-0.6264861927496587,0.4155823518470354,-0.6633868293463036,0.019076957007494153,0.09618808666055022,-0.8578562660428087,-0.0980630247542927,-0.20112496387155573
9dd53444b5a1389fe04fffd424bd8853c6d843f5,,,,,,,,,,,,,,,,-0.11984304721919403,-0.21026521736759268,-0.045475851432827216,0.16952924478688322,0.21243849160067674,-0.24476414905450955,-0.25280951911550975,0.07936482722608872,-0.019750815961840796,0.06997234893102731,0.2893492439527195,-0.3041641036227203,0.2164401630375449,-0.1023534209009955,,,,,,,,,,,,,,,
9dda62b6419e5cc9f5c5519e657fefb68c760f31,,,,,,,,,,,,,,,,-0.09485844886745887,0.2693460192212243,0.001138493718571733,0.2563143116601793,0.60350398695143,-0.3419071121760098,0.09259795551416734,0.31103861990914816,-0.016660181140363627,0.2720916772962928,-0.756224027190598,0.5130155161728865,-0.01487891317255829,-0.5373893495580984,,,,,,,,,,,,,,,
9df9144cf8d6c9e42a3fe9977709f90aee7e1035,,,,,,,,,,,,,,,,-0.13043373549998366,-0.10470066701599604,0.04711255269914501,0.2360597326485819,0.555336228576863,0.36912003942615407,0.0854836857341024,-0.01713839345218838,-0.1543452471680261,-0.22340813574281423,0.24437441779526814,0.2335103096950589,0.0711773273733182,-0.16802804566070909,,,,,,,,,,,,,,,
