story,Crime_0,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Crypto/net_14,Inflation_0,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Politics_33,Politics_34,Politics_35,Politics_36,Politics_37,Politics_38,Politics_39,Public services_0,Public services_1,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18,Russia_19,Russia_20,Russia_21,Russia_22,Russia_23
c58c0382fa30b156affb2a4e065ce61303686462,,,,,,,,,,,,,,,,,,0.00019430991945089364,-0.00011848907476283084,0.0002699894170600798,-0.00024827537694161904,0.00020710216090193178,-0.0004216886280977094,-0.00044464253907550426,0.00021415233747278448,-0.0003111673628011244,0.00019566221581430668,0.00019231694915097607,0.00018144491491528379,-0.00018734326740185622,0.00031797132931680897,-0.00015759131543415005,0.00031093794979899695,-0.0003895867738001377,0.0002451470431971358,0.00037301309717571263,-0.00041492536913027335,0.000257911066737802,-0.00020960443150112797,0.0003576721844786379,-0.0002548487453098797,-0.00033631424554964387,0.00028141406791118277,0.00024506700403467,-0.000503438680531472,-3.760396792064256e-05,0.00023458871604367724,0.000353608073703099,-0.00011320707616359013,-0.0002924105277066145,-0.00011996906574782915,0.0003463012876866486,-0.0002821865842991293,-0.00035524762205692024,-0.000356318174800326,0.00010098992718292539,0.00035931646400217895,,,,,,,,,,,,,,,,,,,,,,,,,,
c5c658bc59bb3e090041816359021109cdac7b81,,,,,,,,,,,,,,,,,,0.00013755457102354642,-9.784950588066435e-05,0.00013379147131050405,-0.00016145220927304136,0.00010692194895174775,-0.00016504051998992035,-0.00022499798303092224,5.146162235670609e-05,-9.507392755509576e-05,0.00012528334158242024,0.00044207295586957057,7.611812927326182e-05,-9.019862337668094e-05,0.00019176939500014674,-0.00011519976425475408,0.00019079882612323904,-0.00023318031118052627,0.00011539481473119859,0.00022258614963101473,-0.00021737594493340047,0.00019892390188609702,-0.0001250208956843704,0.00024109600539776334,-0.00016327372954160087,-0.00016907821261939341,0.00013219828991611118,0.0002656379286917571,-0.00023636584568618736,-1.4938610247325516e-06,6.432686636877497e-05,0.0002851723165365887,-0.0004350895568581666,-8.17146428199589e-05,-2.3382911567424803e-05,2.1383435958374254e-05,-0.00027843377334977427,-0.00017072125094490026,-0.00026621141655811773,0.0003333729815739487,0.0001756270783049271,,,,,,,,,,,,,,,,,,,,,,,,,,
c5c8ab8d350ff48108c8b5be20a97565742428d1,,,,,,,,,,,,,,,,,,0.00042037200091323945,-0.00029536092837666855,0.000475599164578401,-0.0005636398448420773,0.00038170336909315876,-0.0006269794834509214,-0.0007632984528125899,0.0003175213538315337,-0.00045240363017401983,0.00029052859432331416,0.0006320625846494483,0.0003499580167367761,-0.00028642505179415857,0.0006017368640013213,-0.0003310837792596094,0.0004935983184899769,-0.0006581654135950369,0.00046260020114742464,0.0005491003649446755,-0.0006226290218606472,0.0004471904782623896,-0.0004338326160602599,0.0005570267082075604,-0.0004339231409111117,-0.00046994237944241715,0.00048009114922528207,0.0005082914469151515,-0.0007239401958580392,5.4886737851517355e-06,0.00028107243443564875,0.0006515982527415846,-0.00044904693579908344,-0.000309259048476394,-0.0001041019423837265,0.0004906364001208909,-0.0005658384978605622,-0.0005156030685604515,-0.0005818023520130307,0.00036405768371646207,0.0004974541968288972,,,,,,,,,,,,,,,,,,,,,,,,,,
c5e5124f3ee92fc1133e667d4e42a3bb570b9de3,,,,,,,,,,,,,,,,,,7.841986205361253e-05,-6.747392547260984e-05,0.00010237489489382454,-0.00010970021514505987,5.757125902933278e-05,-0.00014933726810245352,-0.0001681550669307703,8.407427516840212e-05,-0.0001244275649699483,5.968999619494842e-05,8.106628058108248e-05,5.7438427385877436e-05,-6.529670834237397e-05,0.00012313578794959944,-6.153731946768602e-05,0.00010338367298503239,-0.0001506356817184031,9.996270242310968e-05,0.00012638643710268486,-0.00012649239110662836,8.119681989421968e-05,-0.00010894187344034437,0.0001400145885876607,-0.00010065206876089188,-0.00011788904708054436,9.90198816534403e-05,9.665866877948915e-05,-0.00016054960250358225,-2.818502181075581e-05,0.00010454747088945598,0.00012258531108303366,-9.209685681251726e-06,-6.0136376490924504e-05,-6.221026662012951e-05,0.00015338279485683799,-0.0001395689011214521,-0.0001579252983849866,-0.00012146604984596688,7.366285272533533e-05,0.00015246029860430978,,,,,,,,,,,,,,,,,,,,,,,,,,
c5f0330508284d771e52816626dfb0f31c4219f9,,,,,,,,,,,,,,,,,,5.948910111015692e-05,-4.386239978666129e-05,8.044878973042179e-05,-8.603819503133904e-05,7.239730222579385e-05,-0.00010542589229042539,-0.00014579406606079362,5.9301973413046206e-05,-8.748348878035545e-05,6.046913819412194e-05,0.00012804621432824733,3.1297292566194966e-05,-4.804852855992736e-05,8.840405703167451e-05,-4.2208608527104886e-05,9.063059562902407e-05,-0.00011504003170763073,5.818516457446557e-05,0.00013982036252898803,-0.00014104510138261472,0.00010955969486808683,-5.249969337804941e-05,8.752831114241564e-05,-8.449964427207222e-05,-9.422286768818387e-05,9.802508532159946e-05,8.294898318574219e-05,-0.00013057819013349414,-2.9096040150044057e-05,4.013595882644289e-05,9.426658939885662e-05,-0.0001247238400382514,-6.090798759848242e-05,-6.72258974101581e-05,0.00010968162685698384,-0.0001122897267844231,-0.00013020891346982966,-7.211172558141594e-05,0.00018321415261273786,9.692492684799437e-05,,,0.0021396100216819008,0.008918851190186318,-0.0011808402384563409,0.0012224330733341731,-0.0019412904220311527,0.0022399645701979567,-0.0007201671708007376,0.0008316748163465163,0.0016003471012920303,-0.002627501361710149,0.0018150857614280935,-0.00015382318846998683,0.006045795633777627,-0.001131235896038575,0.0015335235137080485,-0.0008756992023578977,0.005116285689859814,-0.004616351546806546,0.00014169916624299107,-0.004337081847074192,0.0010552321630100904,-0.0002496799990253653,0.0017544761618109575,-0.002161979639847112
c5f55af7016ab7cd9d51b068f2019d7903c22e67,,,,,,,,,,,,,,,,,,7.50919945272581e-05,-5.191438956508558e-05,0.0001030584220775751,-0.00010873458136439031,8.291522489414479e-05,-0.00017551457558080376,-0.00017961338704219226,7.285679956310875e-05,-0.00010062524675607582,7.253863847484458e-05,0.00015070142658824465,8.036107396496998e-05,-6.552217386362727e-05,0.00015951376458033282,-6.677823900004061e-05,0.00014189279288690182,-0.000184293315178529,0.00016158628189450727,0.00014817414841947598,-0.00015511469273011712,0.000107632504617879,-8.263345254038785e-05,0.00013680129716180784,-0.00011878994681482135,-0.00015288139108575574,0.00014910602849244682,0.000199423107881192,-0.00019010496302532503,-1.5879875807556315e-05,8.302287971095033e-05,0.00015279095287386185,-9.434510106491633e-05,-0.00014057205406909918,7.313398603906056e-06,0.00022284688588923357,-0.00015412085670966512,-0.0002323266296802638,-0.00015209323707722635,0.00010980742690022452,9.88629927549952e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
c62b635cc4466ed0ce93aeaf4e962086657f48ec,,,,,,,,,,,,,,,,,,0.0001098429772552127,-7.441484148138649e-05,0.00013229452201612654,-0.0001675216276013408,9.91580260751993e-05,-0.0002081227684662881,-0.00024179544940704765,0.00010315763740219465,-0.0001302512618447404,7.135132565227418e-05,0.00011964370130946927,0.00013754618869306752,-9.420968263248598e-05,0.00018420384735468444,-6.342944572849439e-05,0.00017368299919873182,-0.00022304284529971717,0.00022379944917634475,0.00015180707257011865,-0.00019663785800186278,0.0001398341859812329,-0.00012043162986468358,0.0001824454718913603,-0.00012591208409660777,-0.0001667931073250682,0.00021484670946227613,0.00015177206548200312,-0.0002502480907555615,3.7010458785111043e-06,0.00017317062734036688,0.0001709410904408125,-7.85541601013368e-05,-0.00011546956135992658,-1.9372359384812115e-05,0.00021779880922312542,-0.00021103929661219877,-0.00021207123830645908,-0.0001820066313474896,1.1279258659647437e-05,0.00020093909565072792,,,,,,,,,,,,,,,,,,,,,,,,,,
c6314866f51ed7e992a0f1885f045560c4e1a7b7,,,,,,,,,,,,,,,,,,0.0002688535173747839,-0.0002096939616250617,0.00031224778932097846,-0.0003354406602943767,0.00020518516311236875,-0.000480908187380333,-0.0005068010582769505,0.00023859383439451263,-0.00039636978208974956,0.00018046848064820264,0.00029607162559871586,0.0002652011452242172,-0.00019397925180821013,0.000379435269075376,-0.00020531591542581707,0.00036675066220367633,-0.00043959904207905675,0.00025199424343594763,0.0004573670378803903,-0.0004708458235490677,0.0003538927492103013,-0.00028012534631684997,0.00040936149745033604,-0.0003426309016202763,-0.0003008626924641132,0.00032354007727394113,0.00026203516001781116,-0.0005100304049662305,-7.557778194429347e-05,0.00018449931889860313,0.00041614419730360067,-0.00013023388920136662,-0.00019564490315299892,-0.00010964562329234947,0.00033949109626834457,-0.00036370370781079765,-0.0004008420914131108,-0.0005024517588958046,0.000176625805113103,0.0004476071433203938,,,,,,,,,,,,,,,,,,,,,,,,,,
c64f5b1d222d0721f2873b98824de10f709d3fb1,,,,,,,,,,,,,,,,,,0.0002927997042560874,-0.0001898840404608571,0.00033155022144525917,-0.0003393224778007282,0.00022904998066411116,-0.0004677856628634117,-0.000558082752490843,0.00025392538845921803,-0.00032175906511325476,0.00018833373922635586,0.0003722977116192796,0.0002325660424941756,-0.000183379813194664,0.00038533594796376076,-0.00017123430532156296,0.00034173114092396766,-0.0004540034903857678,0.0003292731333327922,0.0003941109491129239,-0.00045136531468971164,0.00030810841597506003,-0.00028228579159808164,0.0004325809479649164,-0.00028688435239148893,-0.00034385853594222967,0.0003560846572186234,0.00037025272203667346,-0.0005564223718489995,-3.065427704547245e-05,0.0002726104147059325,0.00041468015628984696,-0.0002378834551324965,-0.00029411590795937626,-0.00010078498351862332,0.00034271074169977015,-0.00039668088524788547,-0.00039536261477196664,-0.000376596393585656,9.948118867117024e-05,0.0004254241418862833,,,,,,,,,,,,,,,,,,,,,,,,,,
c652fcbdf6ab34cfeed15d75890b6550637fdc20,,,,,,,,,,,,,,,,,,0.0002527458082986868,-0.00020279079634883863,0.00028919805030361897,-0.00036145134632748757,0.00022209571639570627,-0.0003961818250884274,-0.0004676381424738563,0.00020152802924510593,-0.00031322576585110235,0.00016257353357505407,0.0003227852655973381,0.00021882154025140417,-0.00016689679545585175,0.0003610700316166609,-0.00021223432997054235,0.0003128606736252795,-0.00040969337597099786,0.0002601722882396751,0.0003522257301154546,-0.0004063302325232069,0.0002579599605282627,-0.0002847367041041243,0.0004076052531061507,-0.00028867080363712027,-0.0003138276106015666,0.0002928367457328096,0.0003443639744686443,-0.0005141693406501839,-1.7629541260670002e-05,0.00022978989663300568,0.0004313863557477034,-0.00025056228683815215,-0.000205679390981715,-0.00010220803730134358,0.0004123868018062367,-0.0003796451416301853,-0.0003724539805232347,-0.00034905537338577973,0.00042995874063753186,0.00032942524505353795,,,,,,,,,,,,,,,,,,,,,,,,,,
c697c0e8643228ca87f63054ceb2d48dcc5f25be,,,,,,,,,,,,,,,,,,0.0001916605411954896,-0.00014391102910814803,0.00023838181008022249,-0.00026035937855701423,0.0001715035111318425,-0.0003235636897572822,-0.0003884250424567536,0.0001669717768730987,-0.0002472840171173124,0.00015061438464773202,0.00030490151142650444,0.00016709936334213707,-0.00013851392635490684,0.00028477702614356057,-0.00013189128918090852,0.0002736838948062978,-0.00032783836706095645,0.00021230611152149988,0.0002988431337138595,-0.0003248613419053257,0.00022675327991793446,-0.00019297736437392092,0.00031085410853992184,-0.00024190369487445872,-0.00024011908913662328,0.000261598473152626,0.00024246170055419616,-0.0003977057010044558,-2.2983586387313584e-05,0.00021617949323908677,0.00032541029796865,-0.0001397155693358956,-0.0001710012755261731,-6.653027593827649e-05,0.00025086860267350985,-0.00030873273010460615,-0.0003229978642981506,-0.00033976647211084225,0.00025626515777011044,0.00030586972496642273,,,,,,,,,,,,,,,,,,,,,,,,,,
c6b2ce1b8f35143e5b3bb837c8fcb950996f9d0e,,,,,,,,,,,,,,,,,,0.0002967661601398869,-0.00021081904727720388,0.00037000110599478924,-0.00043975301604925326,0.0002871082975334238,-0.0004594373108887029,-0.0005467909250550818,0.00029001742675875447,-0.0004311107859964749,0.0002104111160404539,0.0004619514718519352,0.00020830802590979388,-0.00016537383933373258,0.00040947597496850824,-0.00022489288707089994,0.000393747917038753,-0.000487555030656171,0.0003330400770453158,0.0004100452939964476,-0.0005355022005193216,0.00028539904421596236,-0.0003140907259340519,0.000437067169362725,-0.0003127515764270197,-0.0003784892082057583,0.0003178800810850227,0.00032275981664202217,-0.0006056094012681632,-5.004663429292647e-05,0.00027868168462967047,0.0005425714181671788,-0.0003070747371590914,-0.00025392661907220856,-6.919617802300494e-05,0.00042061260585065556,-0.000361111121210015,-0.0004577061847274213,-0.0003932325128712915,0.0004828712179337193,0.00034884909666205063,,,,,,,,,,,,,,,,,,,,,,,,,,
c6b929447b1ddf2b7b752b3754090630f9282f5a,,,,,,,,,,,,,,,,,,0.0002492242619786379,-0.00017093153544465236,0.0003264516212475924,-0.0003176254636517407,0.0002387081213359398,-0.00048656221786146987,-0.0005579203345163002,0.00020656305343815017,-0.0003047167820402738,0.0002146721605533961,0.00033901851628711426,0.0002256240875429004,-0.0002193894934500004,0.0004278388676223492,-0.00021010957716110113,0.0003721934183257218,-0.0005186140359849077,0.00039199150650583967,0.00041467548983560056,-0.00048173274389283076,0.00031403815395836655,-0.0002548786541178665,0.0004308533929289671,-0.00031510894350089843,-0.0003786739297158016,0.0004226563345917472,0.0003556326691990171,-0.0005958416099554474,-2.4944735511925877e-05,0.00031169854222889266,0.00039465694659862084,-0.00021371779670514737,-0.00023414255266665182,-9.680890867340167e-05,0.0003908460656522623,-0.0004357770048848664,-0.0003788589831881864,-0.00039164859580628823,0.00021600864907081054,0.0003910603735086736,,,,,,,,,,,,,,,,,,,,,,,,,,
c6efdb790de1831e24ce10c33f6fc6ebffd037ce,,,,,,,,,,,,,,,,,,-0.00014307421995294288,0.0001199197092189378,-0.0002276359335315521,0.00027093386261495224,-0.00015050656979208972,0.0004445980983691549,0.0004269451569464389,-0.0002610740006526264,0.00038254955445987974,-0.00010861588944391788,2.883722796246063e-05,-0.00018830040468480864,0.00017281199594892873,-0.0003029918082300049,0.00015113176039371798,-0.0002782231337083513,0.0004051105893564087,-0.00034053499652197147,-0.0003382856467502815,0.00041696287883042694,-0.00024168770796486596,0.0001910590994304279,-0.00031215023668903705,0.000234455438083539,0.00033897937682107423,-0.0003631686888260243,-0.0001814910317618967,0.0006403307781876607,8.597578134047157e-05,-0.0005040523429262122,-0.00028288704431621986,-0.00020289014783781865,0.0003688044817160695,6.40423961916132e-05,-0.0006957689507444799,0.00017328374050811228,0.0004971776947745397,0.00035602313197603044,6.804151609209631e-05,-0.00045633618681449085,,,,,,,,,,,,,,,,,,,,,,,,,,
c700ea97b399e6b89bd0508d1a9004eac847caf2,,,,,,,,,,,,,,,,,,8.104015167684701e-05,-5.50708385879436e-05,9.650034083448809e-05,-0.00011255513614891996,6.109473163256186e-05,-0.00014572340399103648,-0.00017386917456292455,6.748100708497184e-05,-7.644439211899786e-05,4.618916253116739e-05,6.941948095151899e-05,0.0001282423436701245,-7.540955326667674e-05,0.00015032328097769505,-4.880545428016719e-05,9.287682488262332e-05,-0.00017580861750952025,0.0002566650098054223,0.00011966895826512824,-0.00013739576944562197,9.543772461959813e-05,-8.201824383713806e-05,0.00013656940422626028,-0.00010361299983723069,-0.00013549542195807315,0.00018336503457388738,0.00012882215705369536,-0.00018911837596329766,1.3576607123345243e-05,7.090393598957142e-05,0.00012315346492542455,-9.552810427853882e-05,-6.565350729227935e-05,-2.4016682110218645e-05,0.0001304242485704295,-0.0001810864522715045,-0.00010670949890796352,-0.00010739948117174442,-2.2018111188743388e-05,0.00016208523496397798,,,,,,,,,,,,,,,,,,,,,,,,,,
c7251df46041c4a61a50fa336e3e8009f79ac95f,,,,,,,,,,,,,,,,,,0.0001283188454582306,-0.00010855421365784981,0.00014621105968541117,-0.0001170409815928232,0.00013013722036070278,-0.00022729248684671857,-0.00024084875148951612,7.977080005922037e-05,-0.0001441418810136703,8.179489702994335e-05,0.00015196157908676415,4.391028382175167e-05,-8.144815770993352e-05,0.00016310034558915246,-6.884729689287438e-05,0.00019441189290322306,-0.0001882601707782437,8.671135406422018e-05,0.0001931893022338327,-0.00024176176364756863,0.00020750702634851598,-0.00011286181506745471,0.00023088986594491627,-0.00010947724583964055,-0.0001497227719718966,0.00016408291675583245,0.00012216809678877591,-0.0002076732750386788,-1.531731775276481e-05,0.00014283424069431202,0.00011442567429716761,-6.89322119798825e-05,-7.156445435585836e-05,-8.635528627752998e-05,0.0001353599934279837,-0.00026775266604619965,-0.0002174703260663744,-0.0003013819629136106,0.000288493222812409,0.0002413053058283953,,,,,,,,,,,,,,,,,,,,,,,,,,
c7601bca1f78e21cbfef0537e95e358a18b17082,,,,,,,,,,,,,,,,,,0.00010534250644880963,-7.660166620493816e-05,0.00012814232911871615,-0.00013357592191580968,0.00010079624142494156,-0.00020300046721219417,-0.00022076530159649956,0.00010580220386990756,-0.0001455099811526364,7.782287132639591e-05,0.00011939237274155486,0.00010034067952622802,-8.212074284532603e-05,0.00017686896841457753,-6.776394211824386e-05,0.00015939728906289133,-0.0002007281834909275,0.00015602443426080496,0.00016690081183699156,-0.00020462667458172535,0.00013596122252828538,-0.00010681273719621615,0.00019967607248881864,-0.00011946160195167217,-0.00015215916449157262,0.00017446798303490829,0.00013166247873650427,-0.00025691039874374967,-9.389861193718071e-06,0.0001582467971032455,0.00017822675179956493,-6.684271297150411e-05,-9.789093901271849e-05,-2.6140701141664154e-05,0.00018717069102259978,-0.0001776096154924013,-0.00017540308494620304,-0.00018700033350741856,7.057677015957034e-05,0.00020261968187483526,,,,,,,,,,,,,,,,,,,,,,,,,,
c7c3eab9be2806502866d3ad6ba64c1a48b361d1,,,,,,,,,,,,,,,,,,0.00021045942075493927,-0.00014736185722746353,0.0002595121776672002,-0.00026729416362145217,0.00018759379381601065,-0.00029219948608266765,-0.00042941368383059113,0.00016732742671932778,-0.00025008172248970335,0.00015526260558889729,0.00039889828593010193,0.00012632501082948655,-0.00012199845168902366,0.0003393153613861787,-0.000163267716580703,0.00027164835640278195,-0.00035988668850714243,0.00021348971891954963,0.0003208905267204744,-0.00033675914830951664,0.00020475179318593705,-0.00020859459651595327,0.00034994810385796443,-0.0002459435362015649,-0.0002851054223766494,0.0002913124689845739,0.00034281387297202027,-0.0004205213662627133,2.3551022305087185e-05,0.00019742546765822181,0.00036144557771114596,-0.00025700266482691237,-0.00023885797597817787,-6.09259602283765e-05,0.0002890944915946948,-0.0003395217677695247,-0.0003671486051308598,-0.0002474128355324558,0.0002696710339525396,0.0002238436052968562,,,,,,,,,,,,,,,,,,,,,,,,,,
c7d238ca700736708f7f2a23b52e85cebaf194b6,,,,,,,,,,,,,,,,,,0.0008798830040310176,-0.0007428354027685973,0.0009195116423378667,-0.0010369373692165258,0.0006664390403746892,-0.0011832202584140285,-0.0014365402454478544,0.0006270046522093818,-0.0009008271016986027,0.0005546836963818664,0.0009382021063353914,0.0005784913558297153,-0.0005053341344328768,0.0010318508729827165,-0.0005438146168444157,0.0008756781774055819,-0.0011359397050211542,0.000659162071807117,0.001025200466481229,-0.0011089329835242555,0.0006658129288779497,-0.0006575798709445859,0.0009009533504641074,-0.0007454377074280007,-0.0008049040559272431,0.0007755735757600908,0.0007715091917813228,-0.001178306896444365,-2.3861093841249462e-05,0.0004917117809012483,0.000919616126920935,-0.0004998714599813226,-0.0005440879303324431,-0.0001991337466671459,0.0008672328953236589,-0.0009256273429474753,-0.0009024608684234103,-0.0008353345198813626,0.0007378461579436646,0.000797343992456984,,,,,,,,,,,,,,,,,,,,,,,,,,
c7e8459a159707cadb5e1abd541e7d7c68e1f750,,,,,,,,,,,,,,,,,,9.751239355116022e-05,-4.8641651652060706e-05,0.0001096910819909619,-0.0001435884619059829,6.504452114837125e-05,-0.0001317637939836891,-0.0001815245613733758,5.5904349741722114e-05,-0.00011804785857987877,9.670017860283027e-05,0.00020977329270891474,6.38702549164446e-05,-0.00010598849363422592,0.00013116864309535375,-5.630897175541015e-05,0.0001387469029768039,-0.0001642408591645189,8.81633277437395e-05,0.0001648986923165052,-0.00016073234962178938,0.0001375485085605571,-9.571582094870679e-05,0.00015376669342168206,-0.00013141193687648192,-0.00012859231557458455,0.00010265010170877592,0.00016433948055229202,-0.00022196368101667376,-7.742674982885802e-06,9.241564084284861e-05,0.00017543750789436252,-0.0001736026343406369,-0.00010910050902392267,1.6804733425112306e-05,0.00013854587594316686,-0.00019684929445879488,-0.00015325563049203785,-0.00010939557790941006,0.00012270263946141368,0.00017366043950024513,,,,,,,,,,,,,,,,,,,,,,,,,,
c7ee739ba7cf3fadc71639cfb5a98fefaab59fe4,,,,,,,,,,,,,,,,,,1.796620644210777e-05,-6.7680242262554345e-06,1.0476628179852488e-05,-4.240496149547049e-05,3.7105023198438523e-06,1.1759514829092206e-06,-6.052520024620745e-05,2.9639091834899574e-05,-8.722955878543723e-06,1.5033075094001445e-05,1.8780342098963107e-05,2.382837249731119e-05,-8.59044436366646e-06,2.364217258322621e-05,-1.366584591174864e-05,3.539550881975197e-05,-3.344254750543721e-05,7.168087536094567e-06,4.768290995210896e-05,-5.714528686424557e-05,1.9442246871544957e-05,-1.5192369193643369e-05,4.8556320855400924e-05,-1.9541196262958313e-05,-4.005807634761467e-05,3.117242724684932e-05,7.3652805804426364e-06,-3.3561822345977e-05,-4.3396888730920985e-05,1.3705855184704984e-05,3.89214181000452e-05,-1.9926256587827983e-05,2.339162136921069e-05,-5.049865647195682e-05,-1.3575836267725673e-05,-4.060007831563871e-05,-2.669149425046936e-05,6.963033644051387e-05,-5.0261346281755466e-05,6.780877685628507e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
c84b1a3f3799a5bff4a538449d9ce592aaf42d7d,,,,,,,,,,,,,,,,,,-2.3497319769165593e-05,3.1843184621090686e-05,-5.278082676079426e-05,2.4517575223292442e-05,-5.0344360708689986e-05,9.272772761665071e-05,7.655608216805261e-05,-7.975604126082933e-05,0.00010567638508124046,-4.001198022450541e-05,-0.00010252650612222147,3.790862509965302e-05,2.4468365916503786e-05,-7.387602056975457e-06,2.3982319438489605e-06,-5.558318729694637e-05,5.6326731859499025e-05,9.502021572317849e-05,-6.332635347448288e-05,0.00012645547485360412,-2.2780720287432003e-05,3.822334606570515e-05,-9.260943062665473e-05,5.949395314595372e-05,4.385717205962348e-05,4.400604847583478e-05,-5.3900801575155436e-05,0.00010396062311919654,1.548072351054459e-05,-2.6236471146356315e-06,-6.694124619912533e-05,-2.1718412005527783e-05,0.00014197598710904852,8.481495736395804e-05,3.773448586062895e-05,9.238438616841966e-05,4.946690385853204e-05,6.421018655199836e-05,-0.00029847875466596006,-4.974402914283501e-05,,,-0.0004072763980726243,-0.0010646597546101794,0.0002852369122147397,-0.00016044778650505138,0.0002059422665747314,-0.0004344607005878182,0.0002798040928783158,1.255760683428769e-05,0.00014714034576421964,0.00041557897393539424,-0.00039650028819048584,3.711711653897919e-05,-0.0011441468249658493,-1.8876728624449025e-05,-0.00018467690628821387,3.4572576592989554e-05,-0.0006944159120983376,0.0005715644648938796,0.00010364550361241791,0.0009561050868260499,-0.00035772254699492574,1.1741088745199796e-05,-0.00034147274858342376,0.0006274705089036887
c860844b61b19408dfb8ef535cb00f76b6f3a349,,,,,,,,,,,,,,,,,,0.0004430611264993654,-0.0003470927951078463,0.000499275873343671,-0.0006281327163059213,0.0004036128647514041,-0.0007318390771882122,-0.0008496202632367531,0.000374482325900358,-0.000558122518677372,0.00029079309633098726,0.0004461063998785407,0.00037155462180429665,-0.0003285078518333416,0.0006367499397510522,-0.00030983445591859177,0.0005729162559659927,-0.0007250575556398311,0.0004561601872591193,0.000629073788283859,-0.0007091805846215255,0.0004997419471729738,-0.0004299416839839566,0.0006194766290345163,-0.0004502671964489299,-0.0005184588623896596,0.0005511744481624611,0.0004794779047918153,-0.000831516398106312,2.20127228529994e-06,0.000498573451496597,0.000616712887415064,-0.0002933394429810045,-0.0003555983902717378,-0.00011529723282163371,0.0006062462425742929,-0.0005718237314416518,-0.0006286010995923182,-0.0005729012862192096,0.0003149343776445726,0.0006153860019170406,-0.000569495407150876,0.0007301612764496602,,,,,,,,,,,,,,,,,,,,,,,,
c86859ef327eac0f3aa9beaae7e59bbf3f055a4e,,,,,,,,,,,,,,,,,,-0.00010290704355678792,6.198511991565789e-05,-0.00012890090414817906,0.00015866104122332764,-9.013528650387366e-05,0.0002515660783202815,0.0002650502819902137,-0.00012783774397312568,0.00011974918854622523,-7.803322124466136e-05,-6.354193091400115e-05,-0.0002022829383695949,0.00013653300048660171,-0.00021202655478398555,3.762782173987807e-05,-0.00021123723168153704,0.00025034437043667027,-0.00030966447715166694,-0.00021125818671287403,0.0002430158400237285,-0.0001649579615532609,0.00012915154742306373,-0.0002293519360736753,0.00018312636469164964,0.00020797242410876802,-0.00031097297318912593,-0.00016920490449448078,0.0003491377136670903,-1.1888634138472004e-05,-0.00022229114298283987,-0.0002460967278294601,0.0001096311190632907,0.00012984891598425362,6.208795766100212e-05,-0.0003085049074825195,0.00021886090622897942,0.000214431874621333,0.000236117244814312,7.528192215452044e-05,-0.00032302600904572643,,,,,,,,,,,,,,,,,,,,,,,,,,
c8b5843ac08b51812e055b693a79e9317abf2b45,,,,,,,,,,,,,,,,,,0.0012188580196712082,-0.0008663415927422782,0.00123036211080294,-0.0014075647383879632,0.0009113230292598126,-0.0015663001056793464,-0.0018369065095874793,0.0008104993315859277,-0.0011520479272787898,0.000659468749194197,0.0010409774361265869,0.0007679109685877716,-0.0006796442900951463,0.0012269765929689804,-0.0005856962157513865,0.0011298770287848509,-0.0013883017121005183,0.0008916936406241649,0.00118051011203736,-0.0013708505715333207,0.0008917548901988513,-0.0008023414531968915,0.0011749788545959115,-0.000868291993356038,-0.0010079298944866567,0.0009479961689246739,0.0010033603646640433,-0.0015324282291132678,-4.387178067377672e-05,0.0007762291556901043,0.0011402412209683362,-0.0006173582980790056,-0.0007373009675108472,-0.00024818577856013807,0.0010843011953589033,-0.0010437439617310244,-0.0010265370336076211,-0.0010130642605243804,0.0006787774246174705,0.0010160347077230953,-0.001366181037630945,0.0017331727203765525,,,,,,,,,,,,,,,,,,,,,,,,
