story,Crime_0,Crime_1,Crypto/net_0,Crypto/net_1,Inflation_0,Inflation_1,Politics_0,Politics_1,Politics_2,Politics_3,Public services_0,Public services_1,Public services_2,Public services_3,Public services_4,Public services_5,Public services_6,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5
000614c1608a193e65c9d588ce98006ccb6aa741,-9.633051591451516e-05,0.0005500899418474414,0.00029121787681861373,-2.2153681377202063e-05,,,-3.296090714234088e-05,-2.39692846436169e-05,-1.3662820453750715e-05,5.195573105660184e-05,,,,,,,,,,,,,
1c8faa878acb80a85a6b6808b0000ab03c5d77c5,-8.974073567023116e-05,-9.410608373611792e-05,0.003963470467585685,8.607637503074828e-05,-0.0007592399449515314,-0.0001354232605394327,-0.0001806349971233552,-0.0005927717401924961,0.0003347733743907573,-0.00045100554191852506,-2.8972562434788938e-05,-0.0005533452594096024,0.00016465011866024118,-0.0002371686589834197,0.0009191288117056433,-0.0002751572635929715,0.004002848733677984,-0.0006049508902738242,-0.0010882697897415638,0.0005789622864914817,-0.00040885330503296594,0.00011040583648303155,-0.0016148978853444808
2de076c170633bee92630cf332ece0108cd14a7c,-0.0003554953290868003,-0.00021711694791883007,0.0008567256934834584,-3.140366649704578e-05,,,-0.00011575477814386953,-4.122539913366323e-05,7.830442792314318e-05,-1.7636764301901718e-05,2.434663797959669e-05,2.2160868120876706e-05,4.569066492095975e-05,-3.3810751942695694e-05,-2.6053832598116458e-05,-0.00030710489697583214,9.715635128910896e-05,8.355449252519365e-05,-0.00026218278689683764,0.00024842836193973423,-0.000444371823425148,-0.00012045930783603645,-0.0006352580972945181
48164c9f60124eff15b3f8df7fbdf9cf2b133852,-0.00031144672510625623,0.0048760656927976445,,,,,0.0001226244769057326,0.00033563663147454355,-0.0004315560117273925,0.0019618388901991844,0.0005089246967794165,0.0010823568465960242,0.00013940558410052272,5.231835801762508e-05,-0.0005812441541971636,0.0009150697239290254,-0.0001889805396690595,0.0006571406857606261,1.1706548038365773e-05,-0.00039895496599332025,-0.0003078479062184718,-0.0004889317772157118,0.0007038789105561932
68e0414f56957ddc1ef792e9b78ffbfd677a1cc3,-0.00026687766238293886,0.0005504618982061504,-3.629008011350609e-05,-6.919301226652909e-05,,,0.00011680242330744828,0.00024332106529129216,-0.00038489706020968987,0.0011141347060341696,,,,,,,,,,,,,
9e7e9950df7e1686536e5ff76210ceb9ae1db03c,-9.401296201261983e-05,0.00436108008734265,8.875321739916776e-05,0.00011851726370240894,,,-0.0024481859270696267,-0.00011874228793049853,0.00024742122975064093,-0.00041967727504463087,,,,,,,,,,,,,
cd21a169a09640f829a1717acf8b432a110a73a1,-0.0011257235937442434,0.0036541888742074313,0.0014762355683348614,0.0006981693787322955,-0.0007583780466965413,0.00035093459737657986,-8.847655029997539e-05,-9.0137594668871e-05,5.073140362200479e-05,1.586937832908203e-05,0.00015400469813180425,-0.0002005777163653161,2.369313262670363e-05,-9.73917105010081e-05,0.00011791968306089752,-0.0002954810976414417,0.0008430790835039946,,,,,,
ed05cdb3a2b0f45374742015d8879af6fb12b387,-0.0008304824262558852,0.0022746288813628723,-0.0008492678720577462,-0.0005889930821282863,0.0021998719298093527,0.005358169996001265,0.0015542554160327625,0.0030299410043687245,-0.005870786987751799,0.015189516783191505,1.5682759422477065e-05,0.0010764445926565364,-0.0006293716065537917,0.0003538860590779165,0.00024643814447846573,0.0009274980168112763,-0.0008748979633744847,,,,,,
ee28a18d533e2093904643f0a04ec34368b70b55,-1.891826615335601e-05,-0.0007579735566038415,0.0019234165422382969,0.0018552594877115618,-0.0012386104380787443,-0.0015515659339562253,-0.0002386275216415862,-0.00037627355889495207,0.0005106958357748023,-0.0010626617542224782,7.059762819363118e-05,-0.0004966117652765334,0.0004902400183374465,-0.0003775693290522494,0.000539609205986021,-0.0003714242831017436,0.0005128414253994735,-0.0001732472580142894,-0.0012983579242570498,0.0009450665934564582,-0.000676821454423696,5.951431922444721e-05,-0.0012639374047372825
fb0472d98ecc8b677759eb2ae6606095bfe91b9f,-0.0003981525014674636,0.001026542524180496,-5.4241550600816796e-05,5.78966911377085e-06,4.3464941550186886e-05,0.0006351572890609765,7.24158962250962e-05,0.0015345716219039697,-0.0007725503022733361,0.002052710165304574,0.000552707944402683,0.00014649320102161036,-2.9446403213563533e-05,5.692957931062322e-05,-0.00039988108296726873,-2.5758884331902594e-05,-0.0026600559957769524,0.00022540623904621017,-7.828540386861481e-05,4.559996850280119e-06,-0.0005319272410099702,-0.0003272509085722009,-0.000826378690571802
000b2b9c728a45b39d4fe302df79f591206d2247,-0.0003132966361086842,0.0012737251219170909,-0.0003822648687309242,-0.00016490252107825842,0.0025855554871937097,0.018505386872104526,0.001016844767215316,0.005123760200683542,-0.0009482298719284687,0.006107174974047728,0.0002214996118840573,0.005594505597260768,0.0003036698742782812,0.00026713784422632836,-0.0006837397946640178,-4.215886627891019e-05,-0.000380479526687863,0.004445621786909715,0.0004539982410773774,-0.0019677804154784595,-0.002885617768750768,-0.003103614235934707,0.00209853195180712
02d6ece266263d1a3dd4b317ac04ff300baca34b,-0.00011926554771823916,-6.288534304596527e-05,0.0003186720529564674,0.00010556493807549447,-0.00018930806676358702,-0.00012129162718983363,-0.00014617974829921924,-0.00016482614973382915,0.00024474201014638525,-0.0005723146760245175,-0.006750559548086306,-0.00016273816888440632,2.4660332996155923e-05,0.000129866159894789,-7.580164464433175e-05,2.641483063268817e-05,0.00011654409498511147,-0.00014561378338788533,-0.006643422595987466,0.0015685843339187456,-0.0010508961399298355,0.00016530777168534579,-0.0012917358624329718
06678edadd8933734990c98142907fdb107f158d,-3.294464691971921e-05,-0.006752451186841202,0.00018677732069854246,5.670470327044679e-05,-0.0010300472325433083,-0.00032962405986510955,-6.913039501324135e-05,-0.00013478768420773185,0.00019745097627017056,3.510130903345717e-05,8.175804145900015e-05,-0.00020141155714859714,1.7106667879212386e-05,-0.0002823898157290778,0.0014738507133504484,0.0007185596031566077,-0.00012306454780774013,0.0002428793251793734,-0.00013945202954575775,0.0004714635796157381,-0.0005478501345254445,-0.0010833068621417898,-0.0007469527174300172
07ef32e5eedac30fd9601e66081e37e41f6b8aa2,-0.0005116708465675579,0.0024499344493874586,-0.0008142664932906489,0.0005766196847097893,,,0.00020492214800867204,0.0005015429662749365,-0.0006061270858178251,0.0022103099282350944,0.0005941410649446049,-9.256374655687215e-05,0.0002720629480882425,7.076962027510566e-05,-3.941447229892714e-05,-0.00013613687884802655,-0.00013247315460394426,0.0009773425559457055,0.0014206882366052701,-0.0010313374741567041,0.00010159591618635671,-0.0012813588249751672,0.0006857665779262593
0acfb4c3dfc4759d8dad08b528fc6c596501a745,-0.00048151866335879867,0.011088530285084497,-0.00041951654623372783,-0.00012096948988415554,,,0.00014901522956376964,0.00037076660744525536,-0.0005921406229415643,0.0021679076085606153,0.00034536673221686554,0.0021828318509646795,-0.0012150678397425546,0.0021195068200564014,-0.003081598924543337,0.0018045597394192388,-0.0013584635756033238,0.0007570629974161849,0.0011757873461937286,-0.0008034157493282909,0.00014738632652674488,-0.0010519232513761627,0.0006381086825223355
0bc9930a31dd7573aef4edc74c42e42e24b024f9,-0.00024003858074524154,-0.00033870450312584177,0.0010291426110394938,0.0002475089286770375,-0.0006634610292683328,-0.0005574229954481864,-0.00042269308476442625,-0.00045917276164570553,0.00042931857387285796,-0.0007182627134860369,7.018327114802187e-05,-0.0023011557777244205,-1.1726139444347229e-05,-0.00017015401225061263,0.0005681441021204553,-0.000363974618520891,0.00031583143980215556,0.0016978841488800717,0.0022124806526970103,-0.001626760093599508,0.0004013249250863493,-0.002204823766033509,0.0010016392857713496
0d48e805e748711ae0bae91c6c63057641ef154b,-0.0005458024296608605,0.0005085744538553538,,,,,,,,,,,,,,,,,,,,,
0eb327642e6110e04fce46d37660f76c76cdad16,-0.00023017455764066247,0.000327930008289401,0.0004448939514295927,0.0004521526882654591,0.0012098018194684863,0.013129042059071564,0.0006676679228943093,0.0011648344262361642,-0.0013092838917480587,0.001685626086679983,0.00010215765771641896,1.6864521750268884e-05,3.151255265226907e-05,-2.0410209141835417e-06,-3.936531958349983e-05,-2.8759631023385183e-05,-0.00017437258028081375,-8.838106521872648e-05,-0.000618378706257694,0.0009519601409063161,-0.0012308570117200712,0.00010858117648121501,-0.0013404335697569103
