story,Crime_0,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Inflation_0,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Public services_0,Public services_1,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18
diariodemallorca,-0.005344442044987158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diariodesevilla,-0.005248606461238574,,,,,,,,,,,,,,,,0.0013354552798629938,0.0004596234844081648,-0.0006005417373783134,0.0006285662080601467,-0.0019830400126273793,0.0006464763066179582,-0.0005483741065587682,0.0004613196145246221,0.000938007999313185,0.000630239331353432,0.0007098113699166555,-0.0021040884522335705,0.002056324599132079,-0.0005593234958285683,0.0006595779779441939,-0.000766848406469903,0.0007396829279827945,6.069799395793144e-06,0.000515149635135723,-0.0006594553394762251,0.0005256255562611923,-0.0004561995039520912,0.0007316818391290532,-0.00029095028389019477,-0.0004820528088184297,-0.0005067238479961017,-0.00020972811527222596,-0.0011610989147696799,0.0007839884903723445,-0.0024036920043901287,-0.0036256209154911538,0.0006960356274298284,-0.0006838551638527922,0.0010042595339180003,-0.0008664888240046964,,,,,,,,,,,,,,,,,,,
elcomercio,-0.010670110178288368,,,,,,,,,,,,,,,,0.0013429832530163389,-0.00034236746096560916,-0.0004989654772894893,0.0005267364477678598,-0.0007023372908180716,-0.0001239638920128816,0.0010276655711291887,0.0006512485958711208,0.0009355761937927271,-0.0007743957055538996,0.0006093041869573389,-0.0022601770568681156,0.0005603777354349048,-0.0005592581011258126,0.0006594399323254117,-0.0008102684108817761,0.0007619340290749266,8.414044147951507e-07,0.0005496471310673276,-0.0010399721700697533,0.002477891253994768,-0.0019921642620557897,0.0013526389811118907,-0.001874968766097996,-0.00031118877382193513,-0.0005686471076361108,0.0006292015110935965,4.17602834001289e-05,0.000517868238687598,-0.0005687106906314054,-0.00048723661349170714,0.002454730383345835,-0.0005155467146411978,0.0007409107150747204,0.0008234272086862469,,,,,,,,,,,,,,,,,,,
elconfidencial,-0.005972108152718227,-0.0009375550276181852,-0.0021823129871091154,0.002052656172121234,-0.001957915567471158,-0.0010952432218519909,-0.0040280540233033554,-0.000938782830912149,0.003175847182411644,-0.0020244558563868014,-0.0016517286684692713,0.0011926457546368157,-0.00024631694017196036,0.004245023565074172,-0.003870042487273545,-0.0021065180900217834,0.0006667125161049434,-0.0011316122284203423,-0.0013454309613145088,0.00037631382989419815,-0.0016030582995220418,-0.0005451447677882841,-0.0008079764536475555,0.0011774607463623504,0.0001528078100067401,-0.0009524612918911171,0.0010540127067976551,-0.0008937277753807739,0.0020499155856218507,-3.8396596954350104e-05,0.0011419776329410422,-0.0010479950545271843,0.0008912595936117068,0.00014632413410352752,0.0005375738733666147,-0.0007047127220825428,0.0005597086727044051,-0.0004889631123571568,0.0008827927407732972,-0.0004807691613763791,-0.0005082197458914847,-0.000545535020718392,0.0012345284105150164,-6.155045880709394e-05,0.0006543519060003156,-0.000515157447660855,-0.002615922474712769,-7.657272115849795e-05,-0.0010657720138130058,0.00032499383707401686,-0.0011070406206552625,0.0015450659525028353,-0.0015649508203827711,-0.0087803026981524,-0.003924019620558494,0.0029986749716652272,-0.0016737113318585559,0.005541469091117135,-0.0016191312298379362,-0.00034427250481811056,0.0006811035665771903,0.0005557840949443962,-0.0020991216664708566,-0.002073095820934268,-0.0028489411107867,0.001005217574351549,-0.0031487760146359733,0.0023297449192859875,-0.0010864951443843064,0.0031705135931248546
elindependiente,-0.008638539048302947,,,,,,,,,,,,,,,,0.0007525880623012195,-0.0010188455102897464,-0.001090646918838963,0.001094244181937428,-0.001402093274745601,-0.0007938750314977673,0.00010897029189545345,0.0006425747748299557,0.00041501812078906524,-0.0007497189120408278,0.0006436813792491196,-0.000663860734739292,0.0002708573869300844,-0.0006544078860290782,0.0007340654984747928,-0.0012586482712067689,0.0009584354518869261,-0.00027709541930244497,0.0004887999782972906,-0.000555192656616185,4.9354848748009634e-05,0.00027381276377909196,0.0007940834173126287,-0.0003084750156505915,-0.0005152236921606079,-0.000581351044238889,0.0002807802838857413,-0.0005814269650207317,0.0011435553316079556,-0.00036148757846619006,-0.0034603601460732503,-0.00010624367267028732,-0.000756636389457957,,,,,,,,,,,,,,,,,,,,,
elmundo,-0.012507731754303995,0.00839080111037982,-0.007413347823063021,0.002426305847741249,-0.0026742377185091995,0.00551550746921366,-0.004031799123259223,0.0022408169124844054,0.006860946688542674,0.0013912639155182751,0.002532208275990629,0.0007406035323496611,-0.00011544988656276493,0.005385758700021639,-0.0035457114969539155,,-0.000497644911167508,-0.0017266509194631373,-0.0009380654205373299,0.0005336687061734333,-0.0016758681665125057,0.0003089023023002417,-9.524229001206443e-05,0.0008447433798157824,0.0007079008218981936,-0.0004190589894412875,0.0009112298414157161,-0.0007040373131016729,0.0011151457653301256,-0.0008827874954148787,0.0011904628708025717,-0.001519759095831079,0.00096648493424585,5.666782267457066e-06,0.0007179224224467175,-0.0007118714763983368,0.0005902818070229422,-0.000888882664931917,0.0006117267127258279,-0.0003867113534164648,-0.0007367749648305635,-0.00038113523883344554,0.0014905096762174576,-0.0004993280714555318,0.0008457380336990125,-0.0009130750107119064,-0.0022253738152112276,0.0006890393600476876,-0.0006068623677933588,0.0009119957133305046,-0.0032025246616071016,0.0023351201331235673,-0.0013881840824051528,-0.010697184763972828,-0.006983958772659643,0.0019020253684086386,-0.004672057255904215,-0.0017540353310668971,-0.0018353859412790392,-0.00035458481347257036,0.0008408609164078339,0.0010924427605917553,-0.0020357367216253114,-0.0020424426415220805,0.000496114649326973,-0.002517677621212362,-0.0013207807674307029,0.0011522533273294888,-0.003206627973590656,-0.0001953295642954933
elpais,-0.005493910691102618,0.006357665890617925,-0.00208256861839326,0.004251694594480646,-0.003998231919756283,0.0007451823114670159,-0.002582361694444736,0.00019059499151316463,0.005515216080293914,0.0013811740345971175,-0.0014013575237114468,0.003489357358388217,-0.002220078006596188,0.003785645903706638,-0.004194840943259184,-0.002180740636789358,0.00314820722237677,-0.0027049719655240882,-0.0011207938477337323,0.0003170600540981783,-0.0017686340169339732,-0.0006427053330772818,-0.0009500584291040493,0.0009288506249822926,-0.000543877641916192,-0.0005093966391517737,0.0011123261459676376,-0.0011386868309101418,0.0007025195238396218,-0.0010311938780802141,0.0011187661784917919,-0.0010471458147821855,0.0015317622482762805,-0.0003595098226306092,0.001057228104561726,-0.0007920329209438245,0.0009852280061609696,-0.0004630093467829872,0.0009069570815242942,-0.0006231503655956857,-0.0007395403193627709,-0.000963002922363892,0.0008506440541449604,0.00013607224042028274,0.0008309270674252333,-0.0011108254300606084,-0.001600766579364924,0.00034468998031084077,-0.0009849065489298588,0.004653595795060735,0.0037520588136732307,0.004161874019364887,-0.002092695151035051,-0.008748570966979008,-0.0036231807952071815,0.0026828352167814346,-0.0021710819739276556,0.002606059888381057,-0.006160765839214143,-0.002020885751560092,0.00512935331092193,0.0020021189647129733,0.0006311723070418773,-0.004772366884894661,-0.0003959932308762598,-0.0020800305666939384,-0.003167856989328928,0.0011253991365287805,-0.0013527852184039221,0.00601465771055959
elsaltodiario,-0.0015759656673343234,,,,,,,,,,,,,,,,0.0031078274334036516,-0.0019665918591025176,-0.001894067310459241,0.0018888267608475565,-0.0010071992593610503,-0.00039824301065908424,-0.0017662042354002483,0.0013426867386773702,-0.002009956570662653,-0.003030937014518058,0.0001695160124339356,-0.0007117991235119688,0.0003541760624358887,-0.001864088983734251,0.0012287103556842172,-0.0014857464024299186,0.001642921190924098,3.8072266885221236e-05,0.0013042825651493,-0.0015991514999961292,0.0009427193472984181,-0.0011837338537265146,0.0012342666912701678,-0.000981547283163167,-0.0016155092129685378,-0.0011455634040669995,0.0007805159865681057,-0.0004579811632329111,0.0005545976507963746,-0.002172129467671223,-0.00029850337667753366,0.0015103063799479961,-0.0012604644928529696,0.0038074282339001786,0.0037895321638488303,,,,,,,,,,,,,,,,,,,
epe,-0.008379376183476207,,,,,,,,,,,,,,,,0.002511673884305232,-0.0015454717336573637,-0.0014656165547638385,0.0012459448214079821,-0.0016843578070192648,-0.00010843364360744014,-0.001292807458392154,0.0008150798798351663,-0.0016528308942691215,-8.507511968717726e-05,0.0013171200372047703,-0.0013602293492981504,0.001100274721207793,-0.0004672079452425308,0.001405077634714414,-0.0004239091515510218,0.0009376702650054133,3.3383622829144706e-06,0.0006108095608381723,-0.0008015527139943867,0.0006567744676401182,-0.0009666052541799555,0.001136007527833105,-0.000408937939482255,-0.0005178636663092364,-0.0007164143222456107,0.0006547000840606415,0.0001985741148679342,0.0008890962327049974,-0.0009678548559134163,-0.0022328876128209618,0.0009379926264293879,-0.0007058345647508128,0.0011729683271309577,0.0030492727477042965,0.0046278650740276765,-0.004926518993571407,-0.0014583395292876904,-0.0016344171387543756,0.005850834885494137,0.0005591364933317435,0.0011603493147026153,-0.008357080795780807,-0.002065127913128688,0.0010550791069843862,-0.00032474572364940015,0.0015935438214181236,-0.002001894278283738,-0.008845944713545748,0.0018690468636714092,-0.005703903248670281,0.000691305443725147,-0.0007126380181894846,0.002323507849020865
heraldo,-0.008386519150234441,,,,,,,,,,,,,,,,0.0024462064172455014,-0.0013322340697527171,-0.0004946973557209656,0.0038456268532719396,0.000718793784674379,-0.0011814687131704458,-0.0006540949417747741,0.0004954286298311425,-0.0009233456045105372,-0.0023236478344850235,0.00039273826195108886,-0.0005435220888143826,0.004501709301352367,-0.0004034613281234217,0.0005607965872276662,-0.0007295313988345222,0.0007479476159687155,7.649967422906277e-07,0.0025116857768435466,-0.0004816399789412118,0.0003941965610337209,-0.00035118492229228225,0.0006098521289247251,-0.00022239596714701378,-0.0004008983934297122,-0.0006022755301207138,0.0006836860543870044,4.2475126952072135e-05,0.002592103240788835,-0.00030323967080897316,0.0018377329937038739,0.0003939304578177839,-0.0006182853219472879,,,,,,,,,,,,,,,,,,,,,
laopiniondemurcia,-0.009221117180757502,,,,,,,,,,,,,,,,0.0013699305582879867,0.0015786427852243204,-0.0006476607409859015,0.005116367829990571,-0.0005141136264672289,-0.002381024643651932,-0.0006524920451841214,0.0005065056119379109,0.0008500791993162043,-0.0009002261654803131,0.0023272901165821234,-0.0006239226574648496,0.0006437464963129115,-0.002404648916574972,0.0007599147074724305,-0.001296132467293099,0.0032443818126011354,3.6110005142196515e-06,0.0003001060239235015,-0.0006049126347645239,0.0004909468506278251,-0.0004417256161306657,0.0008644576522848428,-0.0003000858403812278,-0.0023417763073603267,-0.0006637918662635605,0.0006995521060975412,6.695538560931358e-05,0.000546243268966719,-0.002512298789907666,-0.0003001801568369212,0.0024610948624267603,-0.00042395842662674554,,,,,,,,,,,,,,,,,,,,,
lasexta,-0.00336545066267252,,,,,,,,,,,,,,,,0.005491529837621259,-0.004513649611526116,-0.002572016316535655,0.002342879592142952,-0.002987050274622788,-4.500386892054148e-06,-0.001710901626444189,0.0011502731000177444,-0.001270401293468032,-0.0007413911784497212,0.0008396231981069313,-0.0009295875303995463,0.0017973663701166933,-0.0008981017567573565,0.0012329044084275521,-0.0006483216213052888,0.001913197083367027,1.2308066166537464e-06,0.0011980858684687012,-0.0009659233310098277,0.000586789735680656,-0.0009358266572568989,0.0006682816465429786,-0.0009079679609124668,-0.0012168087946762204,-0.0010173609544492368,0.0010979427285692164,7.865398508717669e-05,0.0010683844521260349,-0.001377086367900895,-0.0017814147052769153,0.0007142410801505815,-0.0007619268756236842,-0.0002878736215295337,0.0024512805383540767,,,,,,,,,,,,,,,,,,,
lavanguardia,-0.013500145049117254,,,,,,,,,,,,,,,-0.0018359755935682953,0.0029493971567428334,-0.0029485522209731774,-0.0020167685726574514,0.0027200183742036865,-0.0017906960475083111,-0.0002916984373300957,-0.0007763832618672417,0.0008427791252246797,0.00039891962332022635,-0.0006031505608093124,0.001223397791644168,-0.000990746265169845,0.0019514605425281478,-0.0014224985601707651,0.0010340158800806049,-0.001250178128601974,0.0014732287295802157,-0.0003483814660676489,0.000751915033254516,-0.0006898971750240804,0.0005389600914745898,-0.0002519590171775332,0.0006980212690716608,-0.0011951532092553587,-0.0002899844078449072,-0.0005523156509279342,0.001212581749349198,0.0004265395510019874,0.0011890569825327678,-0.0007819786269435101,-0.003026697160368942,-0.00016872280543443058,-0.0012378858084531805,0.006324971288104987,4.992467223889456e-05,0.002988428900802208,-0.0016204759549258707,0.0002128527675309133,-0.0033412611065787995,0.0024652390288834175,-0.002429380329202417,0.00568839001249373,0.0010386689560204776,-0.000465677897271477,0.0014934954223376345,-0.001265251638439241,-0.0045022758616937095,-0.0009790506389106435,-0.00043002128091081115,-5.806458830315449e-05,-0.004744561689732823,-0.0005164746151784024,-0.0026474892208496175,0.0007405353218322072
lavozdegalicia,-0.013317966762320662,,,,,,,,,,,,,,,,-0.0006554906693200043,-0.0006098080295180788,0.00011308992305777976,0.003162529153437158,-0.0007432620439799243,-0.0013619193397021324,-0.0006671912318412989,0.0005362790693660512,-0.00042984276002459864,0.0011916515503350143,0.0007051414909136183,-0.0007122294561293799,0.003387314033142471,-0.0014752840701528582,0.0007080541316809095,-0.0016770784954260806,0.0005434168927257407,7.785656500017529e-06,0.0004709375644899897,0.00024273005918014996,0.000677541135551498,-0.0005217102223689315,0.0007822900463610937,-0.00032490352040932965,-0.000534286701072475,-0.0007720877677207306,0.0015587893980948063,-0.0006004061742914239,0.0008907515000333972,-0.001947220116787794,-0.007210443016366409,-0.00011846550782503202,-0.0007596072915809528,-0.0002786293939969016,-0.005701624609894318,,,,,,,,,,,,,,,,,,,
levante-emv,-0.007904523534269176,,,,,,,,,,,,,,,,0.0016508099929158158,-0.0002254076833422723,-0.0018368049577984682,0.0018465383789093167,-0.0019645954760255727,-0.0003067928605126371,-0.0019430040876842556,0.001026045666629422,-0.000925126447294833,-0.0011818356659444205,0.001706962604698984,-0.000671797896061188,0.0006639837337087098,-0.0006970881149372522,0.0008178380514506736,-0.0015268317380585886,0.0008645898463136297,1.0052233296006297e-07,0.0022755547644957054,-0.000820486197031702,0.0011825214508131617,-0.0009852343911842688,0.0010429241127326893,-0.0007978165907263798,-0.0004881957538848794,-0.00029649597678879235,0.0016000531737409736,0.0009459294884412742,0.0005396832752950396,-0.0012131411982887921,-0.00040382357670010953,0.0013105637430535768,-0.0011337078020715314,-0.0006391915148401678,0.0009948587157043234,,,,,,,,,,,,,,,,,,,
niusdiario,-0.007445960761516045,,,,,,,,,,,,,,,,0.0026866634724917564,3.8061753105353728e-06,-0.0006781328175535679,0.0006944184254900872,-0.0020342983661938846,0.0006049104437291699,-0.0006257546013066547,0.0005155060280495338,0.000602444180088221,-0.0007589352047094374,0.0006355366405768545,-0.0006635686149373862,0.001974887635730463,0.0007509879860480473,0.0007631308492009321,-0.0015934038008454808,0.0011089129325227382,-0.0004839330758136948,0.0004747996844402802,-0.0006991822620782983,0.001117324942343582,0.0003273901190525315,0.00011147127427542922,-0.0005813616109568182,0.00013478612178905637,-0.0008068351526426816,0.0014784041731421835,-0.0023915374410684045,0.0006215285621520121,-0.0007388118047017471,-0.0026363594359533954,0.0007364282457962077,-0.0011687943614216876,0.0010915733359976717,0.0011131125811226356,,,,,,,,,,,,,,,,,,,
publico,-0.002969426202788591,,,,,,,,,,,,,,,-0.0019205557537797097,0.0032082498977358265,-0.0030341569138487845,-0.0021100663109190274,0.0023330465576173257,-0.0028596119517972363,-0.00016183602578402883,-0.002171282261875098,0.0012982713144247,-0.0023065675397245314,-0.0016138446406833637,0.0012123032491064695,-0.0014055596487773155,0.0009576205621767868,-0.0015637562045760153,0.0012354549614943047,-0.0013381400990012757,0.0013904602333676321,-0.0001511704474594592,0.0014364601172009248,-0.0012198372286480064,0.0008960061552553966,-0.0007612567642553301,0.0013072006756852383,-0.0005452584174889137,-0.0008819774915987547,-0.0013353473508698893,0.0012550535705386084,0.0004263740587058412,0.000677839031437694,-0.0011300897199955154,0.000495295379571532,0.0009731047191659948,-0.0011909456518985617,0.004944318092198544,0.00261749741672657,0.007017460008731607,-0.004719348807251347,0.006455920838414869,-0.0026941249147541813,0.0036013582587867132,-0.0018000926743998863,0.0033806055045431382,-0.0030339318534815495,-0.0030938510234340966,0.003962160316342445,-0.004656248825717926,-0.0042474406065181325,0.0018174297833667037,-0.004769857974469147,0.0037818693131729253,-0.002310075931481796,0.002909402832302059,-0.0014595550642091636,5.0510254890823864e-05
youtube,-0.0033963187306134098,,,,,,,,,,,,,,,,0.0031758692938369526,-0.0031924079766280644,-0.002984100296808661,0.0012558226973962486,-0.003263986531493651,-0.0002464657805331307,-0.002730464416801942,0.0014666049111248906,-0.0034312004212907893,-0.0020266044709121994,0.002622405876800949,-0.0013322151719398698,0.0011777708211838564,-0.001879330104614635,0.001727006645399383,-0.0019080559024835901,0.001951150519780731,-0.00033689425069781094,0.0010156444001431751,-0.002272127921027347,0.001835616405324536,-0.0014821985277456984,0.001760247755735786,-0.0008491555985480686,-0.0014602055710653018,-0.0019161281104446738,0.0015609963342788913,2.404981931265044e-05,0.0005998187378660471,-0.0017480779987084864,0.0007538602181422702,0.0017201431304907575,-0.0014136021161916187,0.002513114759638773,0.002632101508128596,0.012735040712349183,-0.009669096120600601,-0.006773628059380421,-0.007824134364735252,0.008149602338868286,-0.005991713818472792,0.00759669423295764,-0.001381336089099329,-0.0003847077324541093,0.005354752330255473,-0.0013780271412951028,-0.006839107547894888,-0.003345818223629484,-0.0018250587054653815,0.00036724439776651555,-0.0013331217471149355,0.008554513954094699,-0.0013577481830970113,0.008147094526766655
005176b0bfd439e2d4aa0db31dee9318aeff5c2c,-0.00013274198025050836,,,,,,,,,,,,,,,,0.00030985715627927964,-0.00027614576309625567,-0.00033882847026655985,0.0003450723432097646,-0.0005783665261675751,-8.933674089856635e-05,-0.0004397315289922097,0.0003243001149979151,-0.00045361441289644454,-0.0003267944662215224,0.0003188229420645972,-0.0003491108836034296,0.00036320330863276543,-0.00038300363154361,0.0004134785609633243,-0.00047432061717316536,0.0004902890924374716,-1.9679385892537935e-06,0.00033088947016951195,-0.00042619349223657903,0.0003263116268382817,-0.000298992179056221,0.0005801502684393929,-0.00012299383382769754,-0.00033930114279689776,-0.0005123358768680173,0.0004917731059857935,1.931384963310877e-05,0.0002809276379800928,-0.00039781996797450024,-0.00017257362246240137,0.0005302816899008737,-0.0005174769234774033,0.0003805713792271758,0.000570636257977708,,,,,,,,,,,,,,,,,,,
00595df7f1fea5879cfa94abb5ba2bdb9597e40e,-0.0007761093488976825,0.0010153964364520984,-0.0011735728578914917,0.0009766277562284764,-0.0011245226104062422,-0.0006789955988206753,-0.0018089054409345107,-1.4231413229847008e-05,0.002136713641339022,0.0004754237033595069,-0.0003208362731363188,0.0008288883518538705,0.00013331864245196392,0.0015194346737921333,-0.0020417484124721844,,0.00022389474364739058,-0.00022985374539911295,-0.0002748108328274613,0.0002763492555473661,-0.00041163076999697977,-0.00011485489704563018,-0.0003303915319346283,0.00026929866748170517,-0.0003395706274651293,-0.00025546086121551264,0.00025834740310857205,-0.0002851817813986997,0.0003380742245136211,-0.0003189337590229313,0.0003433626877563517,-0.00040644079889674313,0.00042654972492494865,2.235761488800388e-05,0.0002927438533115524,-0.00035286427184582367,0.0002771054789143842,-0.00025589470310654434,0.00042835832845847894,-0.000146193962855731,-0.0002686963610643616,-0.0003751583793382815,0.00043715801658760715,5.85213065108695e-05,0.00031868782087880407,-0.00039939085593330536,-0.0004524903909910907,0.0003308530214752019,-0.000437943185032476,0.0003637691767013495,0.0003011047550318946,,,,,,,,,,,,,,,,,,,
0078efb4fc3829c84a36ad622987e8a73981d76d,-0.003965718738590449,0.004717192458058628,-0.0037458501589875404,0.00417434494636873,-0.003991793187649494,0.005070597468788976,-0.003639348678264584,0.0004303488941936576,0.006674997081069948,0.0008739639339128587,-0.00043574239115016307,0.0006711509411088269,-0.00010073669603461485,0.0025609756966675206,-0.004454633533529474,-0.004399498534829849,0.00207674546780876,-0.0018513365645567853,-0.0014581573841699665,0.0013757234873635288,-0.0017825448210273247,-0.0002880318483018704,-0.0012554556332844682,0.0009838895237714034,-0.0012074547113936282,-0.000956414473199111,0.001032098328011423,-0.0011033191211106074,0.001105281567940408,-0.0010175601517912114,0.001121510074339643,-0.0012734249301839537,0.0012257696796225408,1.7192866014802995e-05,0.0008421889534456454,-0.001059282505133236,0.0008665028814698412,-0.0007339638006092617,0.0010934616815133891,-0.0004872160722240499,-0.0007516846336607724,-0.0009495600504322591,0.0010638740448552007,8.269961889698655e-05,0.0008760451794269667,-0.0008816595215519072,-0.000979028530636531,0.0008517140551203865,-0.0010284433344460407,0.0027629788805538483,0.0019420509822359634,0.0045963171561906385,-0.006435848926315805,0.02166576040246536,-0.0024885540725558177,0.0028797329277996217,-0.005858454265798349,8.68906031074165e-05,-0.004103214517453705,-0.005273539417510838,0.0022001797950881407,-0.003966139492456527,-0.001833293175384381,-0.0013917587623065346,-0.003553676666244805,0.0060564472736993145,-0.002551081711634518,0.0013531367988129277,-0.001866360766365881,0.006574279480408483
bbc,-0.0021022512051126385,,,,,,,,,,,,,,,,0.0004407153257398494,0.000469507978281703,-0.0005700896684978068,0.0005888747136010867,-0.0008707687026772441,-0.0001398815895113956,-0.0006309185047890038,0.0004951311133782673,-0.0006158021309524519,-0.00043862688688690735,-0.0008986257199276096,-0.000635902424912132,0.002071935516454903,-0.0005584119508508533,0.0006807026748045571,-0.002190565767091559,0.00034957185544876816,4.8881735256613265e-06,0.00040865676340043583,-0.00038259666656841463,-0.0010445699491906527,-0.0006297628733001187,0.0007446529920078818,-0.00027290625076363507,-0.0004737046465616569,-0.0006498579072236322,0.0006872625439017254,6.358106802211627e-05,0.0005076757048928912,-0.0005613215858364681,-0.0004543727164778033,0.0006027183230940793,-0.0006865774315063704,,,0.0011339931040614364,-0.0008770289907058804,-0.014092407451593476,-0.005498129390645147,0.002972326120092591,-0.0013249740756326187,0.0005694125808631059,0.0004456470845645658,0.002154628536109959,0.000162093733686074,0.004316652013958052,-0.0014942678151872073,-0.006156460744822517,-0.0011533075112079051,-0.003756771510283887,-0.0028159491321429727,0.0009285058266732043,-0.000967674646323499,0.0043676092797497665
diariodelamancha,-0.01284387317917612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lavozdeasturias,-0.015515230426434263,,,,,,,,,,,,,,,,0.0037116676178443582,-7.216085201181542e-05,-0.0007808903752003979,0.0014023543680248248,-0.0025146401657113477,4.305844117691608e-05,-0.0007500365216698678,0.0006058687503965755,-0.0009247064511373072,-0.0012436044970640069,0.0006423579420409085,-0.0020031764381081268,0.001336729735959972,-0.0006890594570652226,0.0015186829300834319,-0.0028887731999027344,0.0008859439653440423,-0.00046202356041546506,0.0011111417980205123,-0.0012972376871804125,0.0004179990665455378,-0.00042297538753157646,0.00044478690785059415,-0.0011856373623367917,-0.0005136994324246584,-7.183600256219027e-05,0.0009183516024360102,5.716599794656986e-05,0.0012969451152555424,-0.0006840356473650643,-0.0011652162693837635,0.0013741732517140138,-0.0006912067755356589,0.0010723228338861794,0.002186919308180199,,,,,,,,,,,,,,,,,,,
vozpopuli,-0.007338982088520724,,,,,,,,,,,,,,,-0.0018159332605227063,-0.002090556390329623,-0.0011583281942732782,-0.0006221583958099085,-0.0010138272000093547,0.00027291004043558664,-0.002404776895386683,-0.0006496590349212225,0.0005224469098258234,0.0008348356769235857,0.0015698873874038961,0.00018584266515706167,-0.000710905063271209,0.0018560913521774676,-0.0011875067973462008,0.000658294305037414,-0.00022482215394175123,0.0008834821113115517,6.708603591101814e-06,0.0005461522465341848,-0.0011281671318979659,-0.00020849668193586614,8.899562939469925e-05,0.00024793889546883066,-0.0005804571005554153,-0.0005655638952775741,-0.0007488854153446765,0.0013913446683983862,-0.0003995888440930463,0.0037886246391502787,-0.0007580600311929888,-0.005426008449554662,-0.002323636962126681,-0.0005490596088512829,,,,,,,,,,,,,,,,,,,,,
00869ff0486a12bedd8cbef27219345a7cf3f34c,-0.0008280762456371961,0.0003619497364634877,-0.0004146326265382222,0.0006848147368350068,-0.000381131932688095,0.0007105010472991079,-0.0006084904360463966,-2.9549342847104247e-05,0.0014353344432475948,0.0008440208043230361,0.00032456852013202996,0.00030664136164092973,0.0001880227639300242,0.0008488825798224041,-0.0011308183817468134,,0.0002645657243939083,-0.00028243564913987937,-0.0003517366588542544,0.00037441632270538555,-0.0006134160094390908,-8.198895958186647e-05,-0.0004178500692929196,0.0003413415832115642,-0.00044746863314131967,-0.00032963775300183713,0.0003675057321401536,-0.00038133815721062115,0.00040816348681533713,-0.00042548407077840794,0.0004510529250777189,-0.0005767793218804955,0.000522049517517241,2.489730785539988e-06,0.000393535510677058,-0.00046161983259280603,0.0003724964894197796,-0.0003225631869495242,0.0005787880617042856,-0.00018824940242786247,-0.0003504374028536637,-0.0005020267688268538,0.0005851926945850587,3.7616028719965886e-05,0.00036807765525993916,-0.00041234631515089167,-0.0003081750602205958,0.0004820178916971037,-0.0005598597395474626,0.0005091229085478485,0.0005897384013043546,,,,,,,,,,,,,,,,,,,
